,TF,Target,Label
0,6,972,1
1,6,650,1
2,6,380,1
3,6,926,1
4,6,1404,1
5,6,1218,1
6,6,1375,1
7,6,431,1
8,6,919,1
9,6,94,1
10,6,38,1
11,6,230,1
12,6,141,1
13,6,45,1
14,6,394,1
15,8,1218,1
16,9,890,1
17,9,841,1
18,9,1081,1
19,9,686,1
20,16,8,1
21,16,171,1
22,24,1217,1
23,24,1023,1
24,24,365,1
25,24,14,1
26,24,344,1
27,24,1402,1
28,24,610,1
29,24,420,1
30,24,933,1
31,24,727,1
32,24,773,1
33,24,687,1
34,24,1375,1
35,24,199,1
36,24,1362,1
37,24,638,1
38,24,663,1
39,24,6,1
40,24,4,1
41,25,301,1
42,25,1358,1
43,25,286,1
44,25,596,1
45,25,943,1
46,25,594,1
47,35,1382,1
48,35,652,1
49,35,938,1
50,35,824,1
51,35,285,1
52,35,94,1
53,38,1158,1
54,38,444,1
55,38,571,1
56,38,517,1
57,38,511,1
58,38,970,1
59,38,674,1
60,38,1230,1
61,38,1348,1
62,38,956,1
63,38,1242,1
64,38,953,1
65,38,616,1
66,38,1014,1
67,38,513,1
68,38,677,1
69,38,1300,1
70,38,515,1
71,38,860,1
72,38,715,1
73,38,6,1
74,38,35,1
75,38,104,1
76,38,295,1
77,38,238,1
78,38,922,1
79,38,41,1
80,38,1136,1
81,38,1264,1
82,38,1018,1
83,38,598,1
84,38,344,1
85,38,579,1
86,38,727,1
87,38,286,1
88,38,340,1
89,38,1218,1
90,41,94,1
91,41,146,1
92,41,286,1
93,41,1217,1
94,61,1144,1
95,61,128,1
96,61,1159,1
97,61,771,1
98,61,566,1
99,61,1076,1
100,61,551,1
101,61,38,1
102,62,965,1
103,62,67,1
104,64,397,1
105,64,1322,1
106,64,632,1
107,64,1047,1
108,64,463,1
109,64,158,1
110,80,825,1
111,80,1404,1
112,80,1402,1
113,80,1207,1
114,80,407,1
115,80,806,1
116,80,129,1
117,80,116,1
118,80,1300,1
119,80,43,1
120,80,290,1
121,80,1289,1
122,80,225,1
123,80,19,1
124,80,1040,1
125,80,524,1
126,80,690,1
127,80,753,1
128,80,805,1
129,80,707,1
130,80,1068,1
131,80,771,1
132,80,47,1
133,80,1282,1
134,80,71,1
135,89,1047,1
136,103,62,1
137,106,385,1
138,106,214,1
139,106,1016,1
140,106,814,1
141,106,1146,1
142,106,681,1
143,106,659,1
144,106,154,1
145,106,618,1
146,106,758,1
147,106,89,1
148,106,396,1
149,106,707,1
150,106,19,1
151,106,1181,1
152,106,1053,1
153,106,940,1
154,106,91,1
155,106,216,1
156,106,1082,1
157,106,1258,1
158,106,348,1
159,106,602,1
160,106,953,1
161,106,914,1
162,106,1023,1
163,106,277,1
164,106,1005,1
165,106,1210,1
166,107,463,1
167,107,895,1
168,107,1159,1
169,107,75,1
170,109,638,1
171,109,567,1
172,109,89,1
173,109,1076,1
174,109,498,1
175,111,54,1
176,111,1047,1
177,115,199,1
178,116,540,1
179,116,1287,1
180,116,128,1
181,126,931,1
182,127,749,1
183,128,230,1
184,128,1029,1
185,129,1358,1
186,129,1356,1
187,129,859,1
188,129,400,1
189,131,793,1
190,134,1243,1
191,141,931,1
192,141,859,1
193,141,94,1
194,141,384,1
195,141,431,1
196,141,874,1
197,141,38,1
198,141,926,1
199,141,6,1
200,141,1047,1
201,158,250,1
202,171,948,1
203,171,386,1
204,171,35,1
205,171,942,1
206,171,1009,1
207,171,631,1
208,171,3,1
209,171,859,1
210,171,408,1
211,171,6,1
212,171,165,1
213,171,173,1
214,171,301,1
215,171,999,1
216,171,159,1
217,171,557,1
218,171,225,1
219,171,640,1
220,171,1364,1
221,171,1056,1
222,171,983,1
223,171,340,1
