,TF,Target,Label
0,46,451,1
1,46,192,1
2,46,714,1
3,48,455,1
4,64,826,1
5,64,600,1
6,64,744,1
7,106,672,1
8,118,719,1
9,118,1097,1
10,129,306,1
11,130,277,1
12,130,71,1
13,130,358,1
14,130,1078,1
15,130,514,1
16,130,77,1
17,130,685,1
18,130,426,1
19,130,972,1
20,130,481,1
21,130,829,1
22,130,237,1
23,130,646,1
24,130,636,1
25,130,109,1
26,130,118,1
27,130,852,1
28,130,645,1
29,168,380,1
30,168,700,1
31,168,909,1
32,168,737,1
33,168,460,1
34,168,110,1
35,168,866,1
36,168,317,1
37,168,963,1
38,168,152,1
39,168,102,1
40,168,681,1
41,168,987,1
42,168,231,1
43,168,277,1
44,168,913,1
45,168,756,1
46,168,549,1
47,168,1075,1
48,168,965,1
49,168,528,1
50,168,672,1
51,168,544,1
52,168,594,1
53,171,192,1
54,171,197,1
55,171,791,1
56,171,168,1
57,171,231,1
58,171,912,1
59,171,389,1
60,171,883,1
61,176,37,1
62,176,541,1
63,176,463,1
64,176,642,1
65,176,676,1
66,176,745,1
67,176,1127,1
68,176,184,1
69,176,644,1
70,176,288,1
71,176,712,1
72,176,199,1
73,176,744,1
74,176,80,1
75,176,165,1
76,176,578,1
77,176,746,1
78,176,81,1
79,176,894,1
80,176,289,1
81,176,857,1
82,176,822,1
83,176,1073,1
84,176,666,1
85,176,979,1
86,176,41,1
87,176,562,1
88,176,205,1
89,176,187,1
90,176,543,1
91,176,936,1
92,176,311,1
93,176,212,1
94,176,1022,1
95,176,375,1
96,176,506,1
97,179,299,1
98,184,444,1
99,184,562,1
100,184,37,1
101,184,822,1
102,184,1127,1
103,184,543,1
104,184,857,1
105,184,605,1
106,184,289,1
107,184,1051,1
108,184,744,1
109,184,274,1
110,184,344,1
111,184,1073,1
112,184,1060,1
113,184,170,1
114,184,831,1
115,184,205,1
116,184,165,1
117,184,1022,1
118,184,625,1
119,184,577,1
120,184,202,1
121,184,957,1
122,184,176,1
123,184,187,1
124,184,351,1
125,184,1085,1
126,184,979,1
127,184,288,1
128,184,1074,1
129,184,407,1
130,184,714,1
131,184,998,1
132,184,167,1
133,184,463,1
134,192,583,1
135,192,714,1
136,192,383,1
137,192,908,1
138,192,652,1
139,192,240,1
140,192,102,1
141,192,1086,1
142,192,170,1
143,192,138,1
144,192,890,1
145,192,55,1
146,192,952,1
147,192,497,1
148,192,1112,1
149,192,870,1
150,192,810,1
151,192,621,1
152,192,421,1
153,192,711,1
154,192,283,1
155,192,460,1
156,192,476,1
157,192,37,1
158,192,209,1
159,192,640,1
160,192,717,1
161,192,900,1
162,192,77,1
163,192,634,1
164,192,458,1
165,192,201,1
166,192,452,1
167,192,1081,1
168,192,578,1
169,192,109,1
170,192,565,1
171,192,691,1
172,192,403,1
173,192,840,1
174,192,669,1
175,192,427,1
176,192,472,1
177,192,45,1
178,192,1013,1
179,192,976,1
180,192,886,1
181,192,674,1
182,192,46,1
183,192,693,1
184,192,177,1
185,192,709,1
186,192,1045,1
187,192,181,1
188,192,394,1
189,192,723,1
190,192,301,1
191,192,766,1
192,192,273,1
193,192,274,1
194,192,22,1
195,192,1074,1
196,192,576,1
197,192,687,1
198,192,937,1
199,192,49,1
200,192,11,1
201,192,847,1
202,192,64,1
203,192,380,1
204,192,462,1
205,192,392,1
206,192,197,1
207,192,116,1
208,192,422,1
209,200,153,1
210,200,834,1
211,203,822,1
212,209,727,1
213,209,317,1
214,209,1009,1
215,209,739,1
216,209,931,1
217,209,616,1
218,246,1111,1
219,246,660,1
220,246,632,1
221,246,248,1
222,272,676,1
223,272,135,1
224,272,712,1
225,272,187,1
226,272,642,1
227,272,957,1
228,272,1075,1
229,272,1085,1
230,272,344,1
231,272,666,1
232,272,562,1
233,272,1074,1
234,272,78,1
235,272,80,1
236,272,848,1
237,272,506,1
238,272,831,1
239,272,288,1
240,272,407,1
241,272,896,1
242,272,577,1
243,272,542,1
244,272,714,1
245,272,746,1
246,272,170,1
247,272,205,1
248,272,744,1
249,272,1127,1
250,272,184,1
251,272,984,1
252,272,507,1
253,272,202,1
254,287,513,1
255,287,344,1
256,287,518,1
257,287,1038,1
258,287,1126,1
259,287,627,1
260,287,963,1
261,287,854,1
262,287,1004,1
263,287,34,1
264,290,517,1
265,310,984,1
266,310,407,1
267,311,666,1
268,311,541,1
269,311,1074,1
270,311,979,1
271,311,375,1
272,311,1075,1
273,311,957,1
274,311,684,1
275,311,543,1
276,311,80,1
277,311,507,1
278,311,167,1
279,311,605,1
280,311,81,1
281,311,407,1
282,311,1051,1
283,311,351,1
284,311,463,1
285,311,176,1
286,311,577,1
287,311,857,1
288,311,894,1
289,311,41,1
290,311,1022,1
291,311,676,1
292,311,562,1
293,311,578,1
294,311,644,1
295,311,212,1
296,311,184,1
297,311,1085,1
298,311,444,1
299,311,289,1
300,311,822,1
301,327,975,1
302,327,28,1
303,327,900,1
304,327,87,1
305,327,460,1
306,327,1022,1
307,327,1107,1
308,327,190,1
309,327,240,1
310,327,473,1
311,327,683,1
312,327,203,1
313,327,320,1
314,327,921,1
315,327,688,1
316,327,1078,1
317,327,717,1
318,327,1040,1
319,327,181,1
320,327,909,1
321,327,111,1
322,327,1045,1
323,327,201,1
324,327,1020,1
325,327,43,1
326,327,641,1
327,327,332,1
328,327,621,1
329,327,1,1
330,327,502,1
331,327,658,1
332,327,431,1
333,327,452,1
334,327,724,1
335,327,712,1
336,327,434,1
337,327,524,1
338,327,301,1
339,327,304,1
340,327,186,1
341,327,273,1
342,327,801,1
343,327,830,1
344,327,290,1
345,327,652,1
346,327,908,1
347,327,136,1
348,327,109,1
349,327,67,1
350,327,766,1
351,327,746,1
352,327,197,1
353,327,149,1
354,327,954,1
355,327,600,1
356,327,128,1
357,327,514,1
358,327,1116,1
359,327,122,1
360,327,684,1
361,327,773,1
362,327,377,1
363,327,840,1
364,327,369,1
365,327,64,1
366,327,330,1
367,327,660,1
368,327,47,1
369,327,844,1
370,327,1112,1
371,327,870,1
372,327,316,1
373,327,37,1
374,327,170,1
375,327,496,1
376,327,545,1
377,327,691,1
378,327,519,1
379,327,80,1
380,327,583,1
381,327,317,1
382,327,132,1
383,327,925,1
384,327,765,1
