,TF,Target,Label
0,0,723,1
1,1,490,1
2,1,1317,1
3,2,317,1
4,2,813,1
5,2,1038,1
6,2,538,1
7,2,566,1
8,2,1219,1
9,2,1438,1
10,2,653,1
11,8,1479,1
12,8,1574,1
13,8,716,1
14,9,683,1
15,9,1590,1
16,9,1481,1
17,9,1329,1
18,9,1544,1
19,9,962,1
20,9,1524,1
21,9,259,1
22,9,1292,1
23,9,1049,1
24,9,1284,1
25,9,1399,1
26,9,119,1
27,9,751,1
28,9,1582,1
29,9,1296,1
30,9,1463,1
31,9,858,1
32,9,583,1
33,9,453,1
34,9,712,1
35,9,499,1
36,9,1460,1
37,9,220,1
38,9,13,1
39,9,1256,1
40,9,1600,1
41,9,215,1
42,9,238,1
43,9,676,1
44,9,1610,1
45,9,553,1
46,9,801,1
47,9,1208,1
48,9,269,1
49,9,456,1
50,9,1178,1
51,9,1273,1
52,9,1596,1
53,9,988,1
54,9,1419,1
55,9,1011,1
56,9,407,1
57,9,317,1
58,9,959,1
59,9,128,1
60,9,347,1
61,9,352,1
62,9,1599,1
63,9,358,1
64,9,190,1
65,9,1587,1
66,9,960,1
67,9,991,1
68,9,1275,1
69,9,1111,1
70,9,779,1
71,9,595,1
72,9,1608,1
73,9,322,1
74,9,713,1
75,9,463,1
76,9,606,1
77,9,1428,1
78,9,491,1
79,9,1031,1
80,9,497,1
81,9,1109,1
82,9,769,1
83,9,1258,1
84,9,658,1
85,9,1056,1
86,9,564,1
87,9,81,1
88,9,248,1
89,9,1450,1
90,9,500,1
91,9,1125,1
92,9,255,1
93,9,137,1
94,9,538,1
95,9,1152,1
96,9,382,1
97,9,835,1
98,9,449,1
99,9,820,1
100,9,1171,1
101,9,1576,1
102,9,723,1
103,9,786,1
104,9,222,1
105,9,631,1
106,9,584,1
107,9,1496,1
108,9,290,1
109,9,5,1
110,9,15,1
111,9,699,1
112,9,1288,1
113,9,202,1
114,9,1180,1
115,9,275,1
116,9,461,1
117,9,567,1
118,9,1224,1
119,9,1108,1
120,9,777,1
121,9,1213,1
122,9,1351,1
123,9,1130,1
124,9,1257,1
125,9,1071,1
126,9,1408,1
127,9,1247,1
128,9,847,1
129,9,659,1
130,9,812,1
131,9,749,1
132,9,774,1
133,9,996,1
134,9,10,1
135,9,668,1
136,9,320,1
137,9,225,1
138,9,356,1
139,9,197,1
140,9,1199,1
141,9,111,1
142,9,897,1
143,9,828,1
144,9,1226,1
145,9,599,1
146,9,1069,1
147,9,1533,1
148,9,704,1
149,9,963,1
150,10,676,1
151,17,155,1
152,17,716,1
153,17,1495,1
154,17,192,1
155,17,832,1
156,17,723,1
157,17,509,1
158,17,1152,1
159,18,459,1
160,18,1052,1
161,18,1237,1
162,18,879,1
163,18,723,1
164,18,1219,1
165,18,278,1
166,21,1141,1
167,21,505,1
168,21,1199,1
169,21,1049,1
170,21,1087,1
171,21,5,1
172,21,691,1
173,21,499,1
174,21,698,1
175,21,743,1
176,21,380,1
177,21,1592,1
