,TF,Target,Label
0,31,445,1
1,31,566,1
2,31,452,1
3,31,266,1
4,31,244,1
5,31,485,1
6,51,116,1
7,58,402,1
8,58,87,1
9,58,592,1
10,58,606,1
11,58,204,1
12,58,316,1
13,58,416,1
14,58,10,1
15,58,168,1
16,58,200,1
17,58,517,1
18,58,353,1
19,58,171,1
20,74,16,1
21,74,617,1
22,74,243,1
23,74,174,1
24,74,540,1
25,74,641,1
26,74,36,1
27,91,472,1
28,105,74,1
29,116,604,1
30,116,238,1
31,116,299,1
32,116,246,1
33,116,369,1
34,116,327,1
35,116,51,1
36,116,3,1
37,116,328,1
38,116,672,1
39,123,226,1
40,123,414,1
41,171,382,1
42,194,570,1
43,194,507,1
44,194,64,1
45,194,58,1
46,194,604,1
47,194,577,1
48,222,400,1
49,236,243,1
50,236,328,1
51,238,74,1
52,238,540,1
53,243,238,1
54,243,653,1
55,244,520,1
56,244,489,1
57,244,340,1
58,244,31,1
59,244,445,1
60,244,266,1
61,245,296,1
62,245,128,1
63,245,573,1
64,245,459,1
65,245,222,1
66,345,171,1
67,382,403,1
68,382,81,1
69,382,604,1
70,382,287,1
71,382,272,1
72,409,291,1
73,409,606,1
74,409,602,1
75,409,114,1
76,409,569,1
77,409,253,1
78,409,428,1
79,409,41,1
80,409,625,1
81,409,543,1
82,409,555,1
83,409,57,1
84,409,131,1
85,409,58,1
86,431,58,1
87,442,73,1
88,442,639,1
89,442,542,1
90,516,489,1
91,516,244,1
92,516,485,1
93,516,266,1
94,516,171,1
95,517,654,1
96,518,286,1
97,518,680,1
98,524,654,1
99,524,245,1
100,540,507,1
101,540,236,1
102,540,91,1
103,540,296,1
104,540,648,1
105,583,171,1
106,594,396,1
107,594,604,1
108,604,293,1
109,604,296,1
110,604,393,1
111,604,13,1
112,604,470,1
113,604,527,1
114,604,340,1
115,604,152,1
116,604,328,1
117,604,4,1
118,604,185,1
119,604,365,1
120,604,95,1
121,604,268,1
122,604,544,1
123,604,183,1
124,604,17,1
125,604,416,1
126,604,131,1
127,604,436,1
128,604,378,1
129,604,65,1
130,604,199,1
131,604,573,1
132,606,400,1
133,639,49,1
134,639,442,1
135,653,243,1
136,653,238,1
137,654,9,1
138,654,222,1
139,654,128,1
140,654,138,1
141,654,374,1
142,654,247,1
143,654,493,1
144,654,594,1
145,671,3,1
146,671,643,1
147,671,353,1
148,671,325,1
149,671,504,1
150,671,665,1
151,671,38,1
152,671,462,1
153,671,529,1
154,671,611,1
155,671,232,1
156,671,422,1
157,671,122,1
158,671,300,1
159,671,183,1
160,671,217,1
161,671,513,1
162,671,13,1
163,671,268,1
164,671,559,1
165,671,323,1
166,671,328,1
167,671,470,1
168,671,72,1
169,671,541,1
170,31,53,0
171,31,478,0
172,31,572,0
173,31,656,0
174,31,172,0
175,31,607,0
176,51,576,0
177,58,637,0
178,58,387,0
179,58,27,0
180,58,679,0
181,58,135,0
182,58,82,0
183,58,454,0
184,58,48,0
185,58,159,0
186,58,421,0
187,58,295,0
188,58,672,0
189,58,54,0
190,74,413,0
191,74,183,0
192,74,508,0
193,74,43,0
194,74,109,0
195,74,610,0
196,74,215,0
197,91,302,0
198,105,368,0
199,116,179,0
200,116,261,0
201,116,41,0
202,116,518,0
203,116,493,0
204,116,66,0
205,116,38,0
206,116,27,0
207,116,226,0
208,116,458,0
209,123,527,0
210,123,236,0
211,171,470,0
212,194,150,0
213,194,434,0
214,194,17,0
215,194,295,0
216,194,215,0
217,194,420,0
218,222,342,0
219,236,368,0
220,236,99,0
221,238,412,0
222,238,194,0
223,243,419,0
224,243,622,0
225,244,72,0
226,244,219,0
227,244,657,0
228,244,166,0
229,244,203,0
230,244,86,0
231,245,122,0
232,245,398,0
233,245,173,0
234,245,60,0
235,245,555,0
236,345,527,0
237,382,368,0
238,382,485,0
239,382,580,0
240,382,162,0
241,382,464,0
242,409,480,0
243,409,349,0
244,409,92,0
245,409,669,0
246,409,183,0
247,409,611,0
248,409,455,0
249,409,29,0
250,409,459,0
251,409,419,0
252,409,528,0
253,409,51,0
254,409,387,0
255,409,633,0
256,431,382,0
257,442,688,0
258,442,387,0
259,442,100,0
260,516,499,0
261,516,312,0
262,516,236,0
263,516,562,0
264,516,397,0
265,517,106,0
266,518,410,0
267,518,33,0
268,524,603,0
269,524,361,0
270,540,85,0
271,540,691,0
272,540,254,0
273,540,398,0
274,540,14,0
275,583,248,0
276,594,311,0
277,594,559,0
278,604,574,0
279,604,170,0
280,604,572,0
281,604,433,0
282,604,459,0
283,604,415,0
284,604,52,0
285,604,113,0
286,604,198,0
287,604,673,0
288,604,244,0
289,604,64,0
290,604,363,0
291,604,689,0
292,604,533,0
293,604,447,0
294,604,207,0
295,604,225,0
296,604,635,0
297,604,279,0
298,604,666,0
299,604,307,0
300,604,601,0
301,604,228,0
302,606,120,0
303,639,390,0
304,639,275,0
305,653,342,0
306,653,688,0
307,654,214,0
308,654,533,0
309,654,242,0
310,654,562,0
311,654,177,0
312,654,642,0
313,654,458,0
314,654,678,0
315,671,609,0
316,671,482,0
317,671,528,0
318,671,106,0
319,671,309,0
320,671,547,0
321,671,617,0
322,671,334,0
323,671,77,0
324,671,302,0
325,671,339,0
326,671,188,0
327,671,205,0
328,671,23,0
329,671,384,0
330,671,307,0
331,671,189,0
332,671,401,0
333,671,36,0
334,671,585,0
335,671,548,0
336,671,42,0
337,671,313,0
338,671,545,0
339,671,610,0
