,TF,Target,Label
0,9,1016,1
1,9,1420,1
2,9,1306,1
3,9,932,1
4,15,866,1
5,15,747,1
6,15,922,1
7,15,38,1
8,20,610,1
9,31,610,1
10,31,1089,1
11,36,927,1
12,36,1026,1
13,36,644,1
14,43,838,1
15,43,625,1
16,43,969,1
17,43,205,1
18,43,493,1
19,43,495,1
20,44,341,1
21,47,672,1
22,47,15,1
23,48,1165,1
24,48,981,1
25,48,477,1
26,48,761,1
27,48,599,1
28,48,1235,1
29,48,1196,1
30,48,798,1
31,48,1150,1
32,48,886,1
33,48,80,1
34,48,730,1
35,48,1007,1
36,48,1323,1
37,48,904,1
38,48,69,1
39,48,1445,1
40,48,1132,1
41,48,661,1
42,48,992,1
43,48,1138,1
44,48,1215,1
45,48,819,1
46,48,1295,1
47,52,86,1
48,52,838,1
49,52,826,1
50,53,1005,1
51,53,1099,1
52,57,427,1
53,57,844,1
54,57,255,1
55,57,491,1
56,57,351,1
57,57,1390,1
58,57,863,1
59,57,1228,1
60,57,1038,1
61,57,740,1
62,60,610,1
63,60,181,1
64,60,1288,1
65,60,1138,1
66,60,1235,1
67,61,587,1
68,61,899,1
69,61,718,1
70,61,1058,1
71,61,306,1
72,61,642,1
73,61,552,1
74,61,1240,1
75,61,1402,1
76,61,336,1
77,61,1207,1
78,61,97,1
79,61,550,1
80,61,308,1
81,61,627,1
82,61,1340,1
83,61,233,1
84,61,153,1
85,61,1016,1
86,61,68,1
87,61,1326,1
88,61,815,1
89,61,992,1
90,61,838,1
91,61,599,1
92,61,1418,1
93,61,390,1
94,61,392,1
95,65,1148,1
96,65,495,1
97,75,903,1
98,75,1092,1
99,75,664,1
100,75,179,1
101,80,604,1
102,80,1260,1
103,80,1062,1
104,80,1145,1
105,80,427,1
106,80,255,1
107,80,985,1
108,80,504,1
109,80,580,1
110,80,592,1
111,80,1230,1
112,80,571,1
113,80,880,1
114,80,610,1
115,80,386,1
116,81,806,1
117,81,740,1
118,81,427,1
119,81,1218,1
120,86,826,1
121,86,52,1
122,88,383,1
123,88,57,1
124,88,1014,1
125,89,826,1
126,89,1148,1
127,93,1005,1
128,97,61,1
129,97,997,1
130,97,351,1
131,97,1352,1
132,97,1124,1
133,98,1288,1
134,101,57,1
135,110,1007,1
136,110,222,1
137,110,1062,1
138,110,495,1
139,110,902,1
140,110,819,1
141,110,1191,1
142,110,99,1
143,110,877,1
144,110,1213,1
145,110,417,1
146,110,764,1
147,110,976,1
148,110,890,1
149,110,80,1
150,110,341,1
151,110,1286,1
152,110,424,1
153,110,788,1
154,110,930,1
155,110,731,1
156,110,1106,1
157,110,693,1
158,110,247,1
159,110,1004,1
160,110,1247,1
161,112,1235,1
162,112,1016,1
163,113,1062,1
164,113,177,1
165,113,1044,1
166,113,344,1
167,113,1369,1
168,121,610,1
169,125,1262,1
170,125,398,1
171,125,123,1
172,125,1194,1
173,125,253,1
174,125,724,1
175,125,415,1
176,129,708,1
177,129,617,1
178,132,1090,1
179,132,844,1
180,139,1301,1
181,140,1045,1
182,140,1122,1
183,140,1010,1
184,140,197,1
185,140,1362,1
186,140,296,1
187,140,678,1
188,140,548,1
189,140,125,1
190,140,731,1
191,140,1175,1
192,140,124,1
193,140,318,1
194,140,283,1
195,140,78,1
196,140,358,1
197,140,831,1
198,140,948,1
199,140,537,1
200,140,154,1
201,140,262,1
202,140,1053,1
203,140,1207,1
204,140,767,1
205,140,323,1
206,140,99,1
207,140,415,1
208,140,214,1
209,140,693,1
210,140,1100,1
211,140,60,1
212,140,599,1
213,140,150,1
214,140,481,1
215,140,915,1
216,140,53,1
217,140,901,1
218,140,1266,1
219,140,167,1
220,140,1418,1
221,140,1127,1
222,140,41,1
223,140,307,1
224,140,838,1
225,140,411,1
226,147,550,1
227,149,747,1
228,150,1114,1
229,158,1215,1
230,158,1261,1
231,158,610,1
232,158,235,1
233,174,747,1
234,174,13,1
235,176,427,1
236,180,4,1
237,187,599,1
238,194,603,1
239,194,383,1
240,194,1148,1
241,194,610,1
242,197,283,1
243,200,510,1
244,200,1014,1
245,202,1383,1
246,202,940,1
247,204,1148,1
248,204,1138,1
249,204,205,1
250,204,610,1
251,205,36,1
252,205,826,1
253,205,477,1
254,205,1183,1
255,205,209,1
256,205,587,1
257,205,274,1
258,205,795,1
259,205,1316,1
260,205,829,1
261,205,649,1
262,205,878,1
263,205,583,1
264,205,1082,1
265,205,1218,1
266,205,378,1
267,205,1145,1
268,205,1228,1
269,205,540,1
270,205,1053,1
271,205,1230,1
272,205,580,1
273,205,7,1
274,205,1271,1
275,205,490,1
276,205,1347,1
277,205,230,1
278,205,63,1
279,205,347,1
280,205,99,1
281,205,538,1
282,205,779,1
283,205,819,1
284,205,1138,1
285,205,424,1
286,205,996,1
287,205,719,1
288,205,11,1
289,205,643,1
290,205,150,1
291,205,887,1
292,205,1191,1
293,205,1358,1
294,205,1168,1
295,205,575,1
296,205,387,1
297,205,1399,1
298,205,324,1
299,205,409,1
300,205,595,1
301,205,896,1
302,205,614,1
303,205,1017,1
304,205,558,1
305,205,70,1
306,205,405,1
307,205,1127,1
308,205,789,1
309,205,1086,1
310,205,304,1
311,205,589,1
312,205,303,1
313,205,1124,1
314,205,1224,1
315,205,348,1
316,205,235,1
317,205,1426,1
318,205,486,1
319,205,1327,1
320,205,1286,1
321,205,1059,1
322,205,160,1
323,205,1260,1
324,205,1354,1
325,205,381,1
326,205,115,1
327,205,1170,1
328,205,344,1
329,205,1262,1
330,205,1016,1
331,205,1371,1
332,205,412,1
333,205,351,1
334,209,1127,1
335,212,800,1
336,212,1365,1
337,226,1344,1
338,234,604,1
339,235,1215,1
340,235,1133,1
341,239,1228,1
342,239,691,1
343,239,351,1
344,239,1235,1
345,239,723,1
346,242,764,1
347,242,417,1
348,242,1260,1
349,242,48,1
350,242,853,1
351,242,782,1
352,242,552,1
353,242,411,1
354,242,725,1
355,242,427,1
356,242,376,1
357,242,1295,1
358,242,526,1
359,242,1086,1
360,242,1223,1
361,242,837,1
362,242,424,1
363,242,975,1
364,242,198,1
365,242,610,1
366,242,1025,1
367,242,569,1
368,242,452,1
369,242,515,1
370,242,1211,1
371,242,779,1
372,242,581,1
373,242,655,1
374,242,1215,1
375,242,289,1
376,242,826,1
377,242,222,1
378,242,98,1
379,242,1142,1
380,244,568,1
381,255,351,1
382,257,950,1
383,257,179,1
384,257,544,1
385,257,501,1
386,257,1289,1
387,257,301,1
388,257,587,1
389,257,154,1
390,257,1240,1
391,257,577,1
392,257,112,1
393,257,899,1
394,257,791,1
395,257,55,1
396,257,1322,1
397,257,1415,1
398,257,1369,1
399,257,159,1
400,257,954,1
401,257,887,1
402,257,1016,1
403,257,158,1
404,257,902,1
405,257,1175,1
406,257,1185,1
407,257,90,1
408,257,376,1
409,257,242,1
410,257,487,1
411,257,1335,1
412,257,1340,1
413,257,92,1
414,257,442,1
415,257,358,1
416,257,1418,1
417,257,334,1
418,257,757,1
419,257,153,1
420,257,463,1
421,257,63,1
422,257,838,1
423,257,308,1
424,257,1150,1
425,257,992,1
426,257,378,1
427,257,1062,1
428,257,1402,1
429,257,1363,1
430,257,1436,1
431,257,610,1
432,257,1399,1
433,257,863,1
434,257,1058,1
435,257,539,1
436,257,1057,1
437,257,635,1
438,257,162,1
439,257,1007,1
440,257,552,1
441,257,1249,1
442,257,617,1
443,257,1320,1
444,257,944,1
445,257,273,1
446,257,1287,1
447,257,627,1
448,257,1119,1
449,257,1420,1
450,259,1130,1
451,259,1438,1
452,268,387,1
453,268,80,1
454,268,427,1
455,271,351,1
456,274,427,1
457,283,197,1
458,285,341,1
459,285,1228,1
460,285,533,1
461,285,562,1
462,285,747,1
463,285,1329,1
464,285,826,1
465,294,819,1
466,294,4,1
467,294,351,1
468,294,975,1
469,296,1122,1
470,313,747,1
471,313,99,1
472,313,1223,1
473,313,28,1
474,313,351,1
475,318,1262,1
476,318,398,1
477,318,963,1
478,318,1194,1
479,318,253,1
480,318,493,1
481,318,334,1
482,320,1440,1
483,320,1235,1
484,333,98,1
485,341,747,1
486,341,403,1
487,341,1191,1
488,341,1351,1
489,341,1411,1
490,341,877,1
491,341,266,1
492,341,575,1
493,341,886,1
494,341,140,1
495,341,44,1
496,341,159,1
497,341,463,1
498,341,245,1
499,341,1187,1
500,341,620,1
501,341,1142,1
502,341,1177,1
503,341,1084,1
504,341,1158,1
505,341,137,1
506,341,205,1
507,341,909,1
508,341,1315,1
509,341,1188,1
510,341,592,1
511,341,1364,1
512,341,585,1
513,341,380,1
514,341,1210,1
515,341,102,1
516,341,1183,1
517,341,43,1
518,341,1107,1
519,341,214,1
520,341,1072,1
521,341,1316,1
522,341,1260,1
523,341,412,1
524,341,957,1
525,341,959,1
526,341,179,1
527,341,967,1
528,341,1053,1
529,341,265,1
530,341,1076,1
531,341,215,1
532,341,324,1
533,341,446,1
534,341,1376,1
535,341,355,1
536,341,929,1
537,341,334,1
538,341,453,1
539,341,931,1
540,341,429,1
541,341,364,1
542,341,359,1
543,341,649,1
544,341,461,1
545,341,661,1
546,341,1160,1
547,341,350,1
548,341,1006,1
549,341,1243,1
550,341,723,1
551,341,838,1
552,341,1245,1
553,341,1190,1
554,341,552,1
555,341,487,1
556,341,1031,1
557,341,656,1
558,341,981,1
559,341,966,1
560,341,128,1
561,341,313,1
562,341,373,1
563,341,936,1
564,341,577,1
565,341,652,1
566,341,17,1
567,341,450,1
568,341,579,1
569,341,606,1
570,341,688,1
571,341,958,1
572,341,1380,1
573,341,344,1
574,341,1041,1
575,341,1311,1
576,341,791,1
577,341,285,1
578,341,237,1
579,341,405,1
580,341,1254,1
581,341,1206,1
582,341,863,1
583,341,80,1
584,341,1171,1
585,341,252,1
586,341,526,1
587,341,348,1
588,341,242,1
589,341,1354,1
590,341,298,1
591,341,413,1
592,341,570,1
593,341,129,1
594,344,310,1
595,344,490,1
596,344,592,1
597,344,72,1
598,344,1087,1
599,344,800,1
600,344,337,1
601,344,696,1
602,344,1058,1
603,344,469,1
604,344,399,1
605,344,483,1
606,344,133,1
607,344,1160,1
608,344,596,1
609,344,610,1
610,344,981,1
611,344,12,1
612,356,826,1
613,370,515,1
614,370,1235,1
615,375,977,1
616,375,1058,1
617,375,1096,1
618,375,264,1
619,375,679,1
620,375,994,1
621,375,725,1
622,375,211,1
623,375,537,1
624,375,648,1
625,375,744,1
626,375,693,1
627,375,226,1
628,375,196,1
629,375,899,1
630,375,1323,1
631,375,1157,1
632,375,1104,1
633,375,602,1
634,375,132,1
635,375,1364,1
636,375,1405,1
637,375,701,1
638,375,57,1
639,375,420,1
640,375,967,1
641,375,845,1
642,375,583,1
643,375,1142,1
644,375,703,1
645,375,109,1
646,375,817,1
647,375,188,1
648,375,533,1
649,375,874,1
650,375,424,1
651,375,968,1
652,375,1083,1
653,375,592,1
654,375,1416,1
655,375,651,1
656,375,84,1
657,375,484,1
658,375,289,1
659,375,487,1
660,375,348,1
661,375,238,1
662,375,1230,1
663,375,1393,1
664,375,310,1
665,382,181,1
666,382,658,1
667,382,845,1
668,382,1061,1
669,382,310,1
670,387,613,1
671,387,193,1
672,387,585,1
673,387,229,1
