,TF,Target,Label
0,9,1235,1
1,9,1420,1
2,9,1016,1
3,9,747,1
4,15,866,1
5,15,38,1
6,15,620,1
7,15,747,1
8,31,610,1
9,31,723,1
10,36,1026,1
11,36,478,1
12,36,770,1
13,43,691,1
14,43,205,1
15,43,969,1
16,43,838,1
17,43,495,1
18,43,1014,1
19,44,341,1
20,47,15,1
21,47,610,1
22,48,477,1
23,48,1215,1
24,48,614,1
25,48,981,1
26,48,904,1
27,48,1109,1
28,48,80,1
29,48,1410,1
30,48,1007,1
31,48,587,1
32,48,1042,1
33,48,325,1
34,48,1323,1
35,48,158,1
36,48,1196,1
37,48,487,1
38,48,730,1
39,48,1138,1
40,48,672,1
41,48,798,1
42,48,1295,1
43,48,819,1
44,48,405,1
45,48,308,1
46,52,375,1
47,52,826,1
48,52,285,1
49,53,1099,1
50,53,1005,1
51,57,1390,1
52,57,491,1
53,57,351,1
54,57,495,1
55,57,88,1
56,57,341,1
57,57,255,1
58,57,887,1
59,57,101,1
60,57,1014,1
61,60,1228,1
62,60,1288,1
63,60,473,1
64,60,819,1
65,60,610,1
66,61,1210,1
67,61,153,1
68,61,1280,1
69,61,1215,1
70,61,599,1
71,61,134,1
72,61,1177,1
73,61,669,1
74,61,1418,1
75,61,442,1
76,61,1181,1
77,61,899,1
78,61,233,1
79,61,516,1
80,61,954,1
81,61,801,1
82,61,162,1
83,61,1240,1
84,61,1207,1
85,61,68,1
86,61,491,1
87,61,1045,1
88,61,1243,1
89,61,815,1
90,61,838,1
91,61,902,1
92,61,627,1
93,61,92,1
94,65,1363,1
95,65,1148,1
96,75,904,1
97,75,664,1
98,75,179,1
99,75,1092,1
100,80,965,1
101,80,838,1
102,80,882,1
103,80,55,1
104,80,580,1
105,80,1260,1
106,80,255,1
107,80,1371,1
108,80,880,1
109,80,1196,1
110,80,592,1
111,80,985,1
112,80,1088,1
113,80,386,1
114,80,504,1
115,81,427,1
116,81,1218,1
117,81,1383,1
118,81,806,1
119,86,242,1
120,86,826,1
121,88,983,1
122,88,763,1
123,88,57,1
124,89,1148,1
125,89,826,1
126,93,1005,1
127,97,997,1
128,97,1124,1
129,97,1352,1
130,97,129,1
131,97,516,1
132,98,1288,1
133,110,1127,1
134,110,31,1
135,110,247,1
136,110,1236,1
137,110,964,1
138,110,1004,1
139,110,1191,1
140,110,158,1
141,110,733,1
142,110,1066,1
143,110,890,1
144,110,285,1
145,110,810,1
146,110,341,1
147,110,1247,1
148,110,1016,1
149,110,11,1
150,110,72,1
