,TF,Target,Label
0,2,747,1
1,9,1235,1
2,9,472,1
3,9,932,1
4,9,1306,1
5,15,620,1
6,15,747,1
7,15,866,1
8,15,47,1
9,26,1106,1
10,31,723,1
11,31,1089,1
12,36,644,1
13,36,927,1
14,36,1026,1
15,43,838,1
16,43,493,1
17,43,1014,1
18,43,969,1
19,43,495,1
20,43,1016,1
21,44,341,1
22,47,15,1
23,47,672,1
24,48,1445,1
25,48,1109,1
26,48,1410,1
27,48,1132,1
28,48,325,1
29,48,672,1
30,48,1165,1
31,48,477,1
32,48,981,1
33,48,158,1
34,48,730,1
35,48,904,1
36,48,1323,1
37,48,992,1
38,48,69,1
39,48,819,1
40,48,1086,1
41,48,661,1
42,48,1150,1
43,48,405,1
44,48,761,1
45,48,1007,1
46,48,1235,1
47,48,487,1
48,52,375,1
49,52,86,1
50,52,826,1
51,53,1005,1
52,53,1099,1
53,57,375,1
54,57,255,1
55,57,592,1
56,57,1038,1
57,57,101,1
58,57,341,1
59,57,887,1
60,57,1228,1
61,57,1014,1
62,57,863,1
63,60,610,1
64,60,1411,1
65,60,1138,1
66,60,1235,1
67,60,181,1
68,61,392,1
69,61,669,1
70,61,68,1
71,61,153,1
72,61,1045,1
73,61,1215,1
74,61,1402,1
75,61,642,1
76,61,1280,1
77,61,134,1
78,61,233,1
79,61,306,1
80,61,552,1
81,61,954,1
82,61,1418,1
83,61,97,1
84,61,1016,1
85,61,308,1
86,61,442,1
87,61,1177,1
88,61,1196,1
89,61,444,1
90,61,1326,1
91,61,1340,1
92,61,1181,1
93,61,801,1
94,61,491,1
95,61,838,1
96,65,907,1
97,65,495,1
98,75,664,1
99,75,904,1
100,75,903,1
101,75,179,1
102,80,571,1
103,80,1088,1
104,80,965,1
105,80,649,1
106,80,55,1
107,80,1202,1
108,80,604,1
109,80,427,1
110,80,882,1
111,80,838,1
112,80,1062,1
113,80,880,1
114,80,1145,1
115,80,1371,1
116,80,592,1
117,81,427,1
118,81,294,1
119,81,1218,1
120,81,1383,1
121,86,501,1
122,86,826,1
123,88,1014,1
124,88,383,1
125,88,763,1
126,89,1184,1
127,89,1148,1
128,93,1005,1
129,97,351,1
130,97,516,1
131,97,129,1
132,97,1402,1
133,97,61,1
134,98,1288,1
135,110,1106,1
136,110,890,1
137,110,158,1
138,110,1066,1
139,110,1016,1
140,110,788,1
141,110,285,1
142,110,72,1
143,110,1236,1
144,110,1440,1
145,110,341,1
146,110,902,1
147,110,733,1
148,110,731,1
149,110,1286,1
150,110,351,1
151,110,976,1
152,110,442,1
153,110,1340,1
154,110,424,1
155,110,80,1
156,110,417,1
157,110,877,1
158,110,810,1
159,110,819,1
160,110,1242,1
161,112,838,1
162,112,1235,1
163,113,89,1
164,113,1369,1
165,113,344,1
166,113,930,1
167,113,177,1
168,121,610,1
169,125,732,1
170,125,724,1
171,125,398,1
172,125,318,1
173,125,415,1
174,125,253,1
175,125,1425,1
176,129,375,1
177,129,1196,1
178,132,844,1
179,132,255,1
180,139,1301,1
181,140,948,1
182,140,1127,1
183,140,992,1
184,140,415,1
185,140,496,1
186,140,1418,1
187,140,1175,1
188,140,295,1
189,140,195,1
190,140,1185,1
191,140,1007,1
192,140,358,1
193,140,1122,1
194,140,296,1
195,140,323,1
196,140,1362,1
197,140,1270,1
198,140,411,1
199,140,767,1
200,140,53,1
201,140,817,1
202,140,625,1
203,140,626,1
204,140,318,1
205,140,1250,1
206,140,786,1
207,140,599,1
208,140,142,1
209,140,126,1
210,140,440,1
