,TF,Target,Label
0,2,641,1
1,7,398,1
2,7,108,1
3,7,171,1
4,7,405,1
5,7,665,1
6,7,884,1
7,7,726,1
8,7,561,1
9,7,125,1
10,7,678,1
11,7,366,1
12,7,605,1
13,7,1106,1
14,7,625,1
15,7,525,1
16,7,552,1
17,7,256,1
18,7,373,1
19,7,134,1
20,7,834,1
21,7,1142,1
22,7,744,1
23,7,364,1
24,7,793,1
25,7,474,1
26,7,795,1
27,7,350,1
28,7,483,1
29,7,1190,1
30,7,1147,1
31,7,22,1
32,7,94,1
33,14,130,1
34,18,986,1
35,18,490,1
36,18,977,1
37,20,901,1
38,20,873,1
39,20,198,1
40,20,383,1
41,20,483,1
42,22,665,1
43,22,498,1
44,22,548,1
45,22,350,1
46,22,373,1
47,22,683,1
48,22,134,1
49,22,793,1
50,22,605,1
51,22,473,1
52,22,330,1
53,22,525,1
54,22,4,1
55,22,648,1
56,22,744,1
57,22,625,1
58,22,628,1
59,22,670,1
60,22,9,1
61,22,795,1
62,22,1106,1
63,22,354,1
64,22,1190,1
65,22,798,1
66,22,171,1
67,22,366,1
68,22,108,1
69,22,552,1
70,22,7,1
71,22,364,1
72,40,603,1
73,40,1156,1
74,40,858,1
75,40,993,1
76,40,164,1
77,40,78,1
78,52,484,1
79,62,1021,1
80,62,736,1
81,62,55,1
82,62,967,1
83,68,37,1
84,68,130,1
85,68,228,1
86,68,721,1
87,68,1091,1
88,68,1077,1
89,68,654,1
90,68,507,1
91,68,839,1
92,68,480,1
93,68,133,1
94,68,730,1
95,68,1145,1
96,68,1152,1
97,68,1071,1
98,68,1072,1
99,68,790,1
100,68,170,1
101,68,442,1
102,68,251,1
103,68,890,1
104,68,858,1
105,68,828,1
106,68,491,1
107,68,586,1
108,68,86,1
109,68,955,1
110,68,588,1
111,68,1115,1
112,68,755,1
113,68,803,1
114,68,454,1
115,69,438,1
116,76,781,1
117,76,721,1
118,76,846,1
119,76,596,1
120,76,314,1
121,76,1162,1
122,76,1156,1
123,76,61,1
124,76,743,1
125,76,779,1
126,76,638,1
127,76,930,1
128,76,1046,1
129,76,1165,1
130,76,290,1
131,78,853,1
132,78,927,1
133,78,847,1
134,78,1039,1
135,78,56,1
136,78,866,1
137,78,667,1
