,TF,Target,Label
0,2,641,1
1,7,405,1
2,7,350,1
3,7,256,1
4,7,798,1
5,7,683,1
6,7,483,1
7,7,561,1
8,7,330,1
9,7,1142,1
10,7,1190,1
11,7,498,1
12,7,605,1
13,7,1147,1
14,7,625,1
15,7,366,1
16,7,762,1
17,7,373,1
18,7,457,1
19,7,648,1
20,7,134,1
21,7,1165,1
22,7,22,1
23,7,474,1
24,7,726,1
25,7,1131,1
26,7,4,1
27,7,1138,1
28,7,383,1
29,7,525,1
30,7,484,1
31,7,125,1
32,7,678,1
33,14,130,1
34,18,986,1
35,18,483,1
36,18,977,1
37,20,1147,1
38,20,587,1
39,20,483,1
40,20,763,1
41,20,977,1
42,22,9,1
43,22,256,1
44,22,108,1
45,22,1131,1
46,22,665,1
47,22,605,1
48,22,834,1
49,22,367,1
50,22,552,1
51,22,398,1
52,22,373,1
53,22,628,1
54,22,125,1
55,22,484,1
56,22,795,1
57,22,354,1
58,22,683,1
59,22,383,1
60,22,7,1
61,22,1165,1
62,22,364,1
63,22,330,1
64,22,483,1
65,22,474,1
66,22,871,1
67,22,525,1
68,22,498,1
69,22,1190,1
70,22,1147,1
71,22,884,1
72,40,803,1
73,40,164,1
74,40,993,1
75,40,220,1
76,40,78,1
77,40,933,1
78,52,484,1
79,62,950,1
80,62,55,1
81,62,743,1
82,62,736,1
83,68,790,1
84,68,454,1
85,68,491,1
86,68,1115,1
87,68,828,1
88,68,170,1
89,68,1091,1
90,68,45,1
91,68,576,1
92,68,586,1
93,68,133,1
94,68,76,1
95,68,1156,1
96,68,858,1
97,68,1164,1
98,68,588,1
99,68,890,1
100,68,507,1
101,68,1071,1
102,68,857,1
103,68,923,1
104,68,1145,1
105,68,381,1
106,68,929,1
107,68,86,1
108,68,839,1
109,68,755,1
110,68,849,1
111,68,130,1
112,68,162,1
113,68,442,1
114,68,1148,1
115,76,314,1
116,76,596,1
117,76,166,1
118,76,1162,1
119,76,135,1
120,76,721,1
121,76,1177,1
122,76,104,1
123,76,1041,1
124,76,743,1
125,76,980,1
126,76,811,1
127,76,1077,1
128,76,290,1
129,76,1046,1
130,78,1096,1
131,78,261,1
132,78,819,1
133,78,779,1
134,78,384,1
135,78,1057,1
136,78,853,1
137,78,875,1
138,78,40,1
139,78,44,1
140,78,1052,1
141,78,575,1
142,78,858,1
143,78,176,1
144,99,901,1
145,99,714,1
146,100,1196,1
147,100,517,1
148,100,637,1
149,100,714,1
150,112,1027,1
151,112,1192,1
152,130,677,1
153,130,483,1
154,150,853,1
155,150,877,1
156,150,53,1
157,150,305,1
158,150,214,1
159,150,163,1
160,151,355,1
161,151,1132,1
162,152,62,1
163,152,743,1
164,166,76,1
165,166,921,1
166,166,300,1
167,166,460,1
168,167,527,1
169,168,638,1
170,168,460,1
171,178,625,1
172,178,882,1
173,178,725,1
174,178,346,1
175,178,48,1
176,178,884,1
177,178,206,1
178,178,760,1
179,178,350,1
180,178,744,1
181,178,293,1
182,178,485,1
183,178,1059,1
184,178,726,1
185,178,219,1
186,178,1054,1
187,178,405,1
188,178,798,1
189,179,1038,1
190,196,858,1
191,196,812,1
192,196,484,1
193,196,1177,1
194,198,732,1
195,198,976,1
196,198,192,1
197,198,210,1
198,198,1023,1
199,198,216,1
200,198,796,1
201,198,325,1
202,198,549,1
203,198,343,1
204,198,958,1
205,198,675,1
206,198,968,1
207,198,294,1
208,198,214,1
209,198,775,1
210,198,228,1
211,198,770,1
212,198,1179,1
213,198,469,1
214,198,891,1
215,198,350,1
216,198,354,1
217,198,257,1
218,198,739,1
219,198,237,1
220,198,435,1
221,198,271,1
222,198,1093,1
223,198,95,1
224,198,805,1
225,198,889,1
226,198,376,1
227,198,942,1
228,198,906,1
229,198,366,1
230,198,185,1
231,198,746,1
232,198,463,1
233,198,1168,1
234,198,378,1
235,198,1193,1
236,198,854,1
237,198,1080,1
238,198,899,1
239,198,1155,1
240,198,91,1
241,198,172,1
242,198,100,1
243,198,850,1
244,198,306,1
245,198,252,1
246,198,804,1
247,198,630,1
248,198,567,1
249,198,492,1
250,198,28,1
251,198,1106,1
252,198,1147,1
253,198,1176,1
254,198,546,1
255,198,1116,1
256,198,1142,1
257,198,190,1
258,198,879,1
259,198,1175,1
260,198,1124,1
261,198,150,1
262,198,957,1
263,198,404,1
264,198,423,1
265,198,609,1
266,198,687,1
267,198,1046,1
268,198,966,1
269,198,1044,1
270,198,144,1
271,198,615,1
272,198,1021,1
273,198,555,1
274,198,265,1
275,198,955,1
276,198,448,1
277,198,126,1
278,198,1059,1
279,198,25,1
280,198,659,1
281,198,1200,1
282,205,683,1
283,205,125,1
284,216,543,1
285,228,483,1
286,228,918,1
287,228,196,1
288,228,889,1
289,228,827,1
290,228,1025,1
291,228,1096,1
292,228,185,1
293,228,621,1
294,240,877,1
295,240,410,1
296,240,258,1
297,240,291,1
298,246,643,1
299,246,69,1
300,246,898,1
301,246,944,1
302,246,483,1
303,246,871,1
304,246,300,1
305,246,846,1
306,246,1025,1
307,246,869,1
308,246,868,1
309,246,681,1
310,246,312,1
311,246,711,1
312,246,476,1
313,246,161,1
314,246,1122,1
315,246,166,1
316,246,1107,1
317,246,975,1
318,246,1130,1
319,246,75,1
320,246,233,1
321,246,857,1
322,246,599,1
323,246,780,1
324,246,1196,1
325,246,74,1
326,246,641,1
327,246,574,1
328,246,703,1
329,246,1017,1
330,246,1054,1
331,246,1005,1
332,246,400,1
333,255,831,1
334,255,1146,1
335,255,662,1
336,274,9,1
337,274,795,1
338,274,178,1
339,274,605,1
340,277,268,1
341,277,797,1
342,277,617,1
343,277,1183,1
344,277,519,1
345,277,962,1
346,277,370,1
347,277,953,1
348,277,956,1
349,277,846,1
350,277,428,1
351,277,1179,1
352,277,977,1
353,277,581,1
354,277,706,1
355,277,858,1
356,294,71,1
357,300,999,1
358,306,339,1
359,312,1096,1
360,326,847,1
361,339,1142,1
362,339,664,1
363,339,527,1
364,339,885,1
365,339,306,1
366,339,1165,1
367,354,22,1
368,354,725,1
369,354,484,1
370,354,366,1
371,354,607,1
372,354,678,1
373,354,7,1
374,354,134,1
375,354,330,1
376,354,798,1
377,354,625,1
378,354,350,1
379,354,1147,1
380,354,171,1
381,354,605,1
382,354,648,1
383,354,795,1
384,354,398,1
385,354,1142,1
386,354,457,1
387,354,552,1
388,354,670,1
389,354,474,1
390,354,108,1
391,354,473,1
392,354,206,1
393,354,548,1
