,TF,Target,Label
0,0,1219,1
1,0,780,1
2,2,298,1
3,2,822,1
4,4,1290,1
5,4,688,1
6,4,1069,1
7,4,372,1
8,5,1175,1
9,7,986,1
10,23,563,1
11,31,365,1
12,31,367,1
13,31,359,1
14,31,1293,1
15,31,484,1
16,31,1277,1
17,31,497,1
18,31,936,1
19,31,1204,1
20,31,1168,1
21,31,521,1
22,31,818,1
23,31,440,1
24,31,176,1
25,31,909,1
26,31,1058,1
27,31,726,1
28,31,702,1
29,31,819,1
30,31,1159,1
31,31,1116,1
32,34,1290,1
33,34,108,1
34,34,186,1
35,34,588,1
36,34,173,1
37,44,744,1
38,44,108,1
39,47,265,1
40,57,925,1
41,57,798,1
42,57,893,1
43,60,915,1
44,68,871,1
45,81,905,1
46,81,719,1
47,81,965,1
48,81,685,1
49,81,1225,1
50,81,422,1
51,81,343,1
52,81,563,1
53,81,440,1
54,81,351,1
55,81,813,1
56,81,119,1
57,81,1015,1
58,81,926,1
59,81,334,1
60,81,138,1
61,81,853,1
62,81,641,1
63,81,131,1
64,81,358,1
65,81,301,1
66,81,437,1
67,81,1061,1
68,81,1108,1
69,81,1080,1
70,81,42,1
71,81,791,1
72,81,1023,1
73,81,1032,1
74,81,925,1
75,81,65,1
76,81,1112,1
77,82,766,1
78,82,881,1
79,82,879,1
80,82,1238,1
81,82,849,1
82,82,150,1
83,82,324,1
84,82,902,1
85,82,1019,1
86,82,538,1
87,88,780,1
88,88,0,1
89,88,1123,1
90,98,1208,1
91,98,1250,1
92,98,144,1
93,98,990,1
94,98,369,1
95,98,186,1
96,98,922,1
97,98,229,1
98,98,6,1
99,98,859,1
100,98,18,1
101,98,226,1
102,98,719,1
103,98,906,1
104,98,687,1
105,98,767,1
106,98,929,1
107,104,390,1
108,105,849,1
109,105,271,1
110,105,1066,1
111,105,902,1
112,105,505,1
113,105,477,1
114,105,324,1
115,105,944,1
116,105,590,1
117,105,907,1
118,105,150,1
119,106,662,1
120,106,925,1
121,106,275,1
122,106,390,1
123,106,146,1
124,106,905,1
125,106,508,1
126,106,1038,1
127,106,497,1
128,108,1023,1
129,116,629,1
130,116,108,1
131,116,367,1
132,116,1287,1
133,118,426,1
134,118,1242,1
135,137,849,1
136,137,288,1
137,144,952,1
138,144,229,1
139,144,1112,1
140,144,226,1
141,144,6,1
142,144,804,1
143,144,1293,1
144,144,1242,1
145,146,464,1
146,146,986,1
147,146,106,1
148,146,942,1
149,150,1085,1
150,150,1320,1
151,150,82,1
152,150,1182,1
153,150,941,1
154,150,959,1
155,150,1019,1
156,150,1237,1
157,150,1053,1
158,150,365,1
159,150,505,1
160,150,902,1
161,150,755,1
162,150,881,1
163,150,879,1
164,150,467,1
165,160,687,1
166,161,218,1
167,161,513,1
168,161,862,1
169,161,159,1
170,161,1115,1
171,161,1010,1
172,161,330,1
173,161,1113,1
174,161,1299,1
175,161,1185,1
176,161,367,1
177,161,1122,1
178,161,276,1
179,161,554,1
180,161,362,1
181,161,865,1
182,161,1123,1
183,161,1030,1
184,161,110,1
185,161,323,1
186,161,107,1
187,161,459,1
188,161,228,1
189,170,802,1
190,170,353,1
191,170,573,1
192,170,1242,1
193,170,957,1
194,173,915,1
195,173,1143,1
196,173,688,1
197,173,1170,1
198,179,623,1
199,182,434,1
200,182,841,1
201,182,357,1
202,182,1290,1
203,182,275,1
204,182,390,1
205,182,1038,1
206,182,777,1
207,182,1227,1
208,182,641,1
209,186,637,1
210,186,573,1
211,186,1256,1
212,187,434,1
213,198,367,1
214,206,685,1
215,210,641,1
216,210,382,1
217,210,1159,1
218,210,1054,1
219,210,262,1
220,210,543,1
221,210,876,1
222,210,956,1
223,210,1047,1
224,210,1052,1
225,210,1293,1
226,210,80,1
227,210,219,1
228,210,496,1
229,210,1037,1
230,210,1256,1
231,210,358,1
232,210,367,1
233,210,1192,1
234,210,129,1
235,210,905,1
236,210,706,1
237,210,1050,1
238,210,802,1
239,210,1123,1
240,210,440,1
241,210,845,1
242,210,422,1
243,210,1098,1
244,210,47,1
245,210,456,1
246,210,1281,1
247,210,929,1
248,210,676,1
249,210,747,1
250,210,430,1
251,210,459,1
252,210,1235,1
253,210,268,1
254,210,1253,1
255,216,502,1
256,219,925,1
257,219,957,1
258,226,925,1
259,226,6,1
260,226,859,1
261,226,749,1
262,226,1296,1
263,226,375,1
264,226,18,1
265,226,929,1
266,226,420,1
267,226,144,1
268,226,797,1
269,226,312,1
270,226,1312,1
271,226,767,1
272,226,186,1
273,226,922,1
274,226,1276,1
275,226,1208,1
276,226,210,1
277,226,641,1
278,226,306,1
279,226,647,1
280,226,250,1
281,237,914,1
282,239,957,1
283,239,254,1
284,239,1114,1
285,239,687,1
286,239,1023,1
287,239,310,1
288,239,591,1
289,250,780,1
290,254,1168,1
291,254,687,1
292,254,633,1
293,254,1114,1
294,258,703,1
295,258,1269,1
296,258,1258,1
297,258,473,1
298,258,706,1
299,258,1203,1
300,258,1121,1
301,258,691,1
302,258,1054,1
303,258,378,1
304,258,1045,1
305,258,746,1
306,258,37,1
307,258,1194,1
308,258,39,1
309,258,578,1
310,258,148,1
311,258,936,1
312,258,307,1
313,258,1277,1
314,258,562,1
315,258,1105,1
316,258,204,1
317,258,797,1
318,258,1037,1
319,261,1110,1
320,265,991,1
321,265,1267,1
322,265,793,1
323,265,642,1
324,275,106,1
325,275,925,1
326,275,628,1
327,275,85,1
328,275,377,1
329,275,432,1
330,275,182,1
331,280,662,1
332,288,879,1
333,288,538,1
334,288,641,1
335,288,1135,1
336,288,137,1
337,288,849,1
338,288,443,1
339,288,312,1
340,288,969,1
341,291,1038,1
342,292,879,1
343,292,324,1
344,292,150,1
345,292,505,1
346,292,74,1
347,292,941,1
348,292,538,1
349,292,766,1
350,292,1019,1
351,292,477,1
352,301,81,1
353,301,1037,1
354,301,497,1
355,301,926,1
356,308,946,1
357,308,887,1
358,308,641,1
359,308,929,1
360,310,591,1
361,310,687,1
362,310,1023,1
363,310,1293,1
364,310,957,1
365,310,633,1
366,310,1168,1
367,312,226,1
368,312,182,1
369,312,288,1
370,312,915,1
371,317,431,1
372,317,367,1
373,317,726,1
374,322,538,1
375,322,477,1
376,322,879,1
377,322,467,1
378,322,590,1
379,322,950,1
380,322,907,1
381,322,944,1
382,322,105,1
383,322,324,1
384,322,1066,1
385,322,1237,1
386,324,105,1
387,324,849,1
388,324,292,1
