,TF,Target,Label
0,2,641,1
1,7,884,1
2,7,795,1
3,7,22,1
4,7,405,1
5,7,171,1
6,7,373,1
7,7,330,1
8,7,744,1
9,7,483,1
10,7,607,1
11,7,1147,1
12,7,726,1
13,7,670,1
14,7,683,1
15,7,648,1
16,7,1106,1
17,7,762,1
18,7,474,1
19,7,364,1
20,7,1131,1
21,7,354,1
22,7,256,1
23,7,834,1
24,7,9,1
25,7,288,1
26,7,1142,1
27,7,936,1
28,7,4,1
29,7,665,1
30,7,1138,1
31,7,725,1
32,7,1190,1
33,18,483,1
34,18,490,1
35,18,292,1
36,20,901,1
37,20,1147,1
38,20,483,1
39,20,873,1
40,20,198,1
41,22,330,1
42,22,628,1
43,22,884,1
44,22,398,1
45,22,134,1
46,22,350,1
47,22,726,1
48,22,665,1
49,22,125,1
50,22,7,1
51,22,1131,1
52,22,795,1
53,22,288,1
54,22,383,1
55,22,561,1
56,22,793,1
57,22,498,1
58,22,1138,1
59,22,256,1
60,22,871,1
61,22,936,1
62,22,1106,1
63,22,744,1
64,22,548,1
65,22,171,1
66,22,373,1
67,22,1142,1
68,22,484,1
69,22,670,1
70,22,108,1
71,40,847,1
72,40,803,1
73,40,603,1
74,40,993,1
75,40,858,1
76,40,57,1
77,52,484,1
78,62,743,1
79,62,736,1
80,62,152,1
81,62,967,1
82,68,1077,1
83,68,929,1
84,68,901,1
85,68,730,1
86,68,130,1
87,68,76,1
88,68,1115,1
89,68,955,1
90,68,491,1
91,68,1072,1
92,68,86,1
93,68,37,1
94,68,283,1
95,68,1164,1
96,68,442,1
97,68,586,1
98,68,839,1
99,68,1145,1
100,68,454,1
101,68,543,1
102,68,381,1
103,68,923,1
104,68,879,1
105,68,507,1
106,68,588,1
107,68,181,1
108,68,721,1
109,68,755,1
110,68,858,1
111,68,576,1
112,68,853,1
113,68,904,1
114,69,438,1
115,76,811,1
116,76,847,1
117,76,721,1
118,76,1046,1
119,76,1156,1
120,76,596,1
121,76,220,1
122,76,546,1
123,76,314,1
124,76,1041,1
125,76,779,1
126,76,1077,1
127,76,781,1
128,76,104,1
129,76,1165,1
130,78,384,1
131,78,853,1
132,78,858,1
133,78,40,1
134,78,439,1
135,78,775,1
136,78,667,1
137,78,176,1
138,78,312,1
139,78,261,1
140,78,721,1
141,78,875,1
142,78,44,1
143,78,927,1
144,99,714,1
145,99,901,1
146,100,857,1
147,100,637,1
148,100,1196,1
149,100,1125,1
150,112,666,1
151,112,1027,1
152,130,581,1
153,130,677,1
154,150,252,1
155,150,207,1
156,150,291,1
157,150,305,1
158,150,853,1
159,150,66,1
160,151,1132,1
161,151,355,1
162,152,62,1
163,152,967,1
164,166,0,1
165,166,743,1
166,166,460,1
167,166,76,1
168,167,527,1
169,168,638,1
170,168,678,1
171,178,346,1
172,178,48,1
173,178,405,1
174,178,293,1
175,178,605,1
176,178,667,1
177,178,726,1
178,178,625,1
179,178,206,1
180,178,9,1
181,178,832,1
182,178,330,1
183,178,725,1
184,178,882,1
185,178,770,1
186,178,219,1
187,178,798,1
188,178,288,1
189,179,1038,1
190,196,858,1
191,196,228,1
192,196,812,1
193,196,484,1
194,198,1122,1
195,198,376,1
196,198,1166,1
197,198,1124,1
198,198,1116,1
199,198,940,1
200,198,100,1
201,198,1171,1
202,198,151,1
203,198,95,1
204,198,506,1
205,198,1158,1
206,198,271,1
207,198,1080,1
208,198,473,1
209,198,1059,1
210,198,481,1
211,198,1072,1
212,198,311,1
213,198,53,1
214,198,237,1
215,198,63,1
216,198,823,1
217,198,732,1
218,198,378,1
219,198,126,1
220,198,983,1
221,198,459,1
222,198,658,1
223,198,366,1
224,198,389,1
225,198,535,1
226,198,343,1
227,198,891,1
228,198,1057,1
229,198,381,1
230,198,159,1
231,198,216,1
232,198,91,1
233,198,241,1
234,198,630,1
235,198,174,1
236,198,310,1
237,198,1106,1
238,198,396,1
239,198,350,1
240,198,192,1
241,198,28,1
242,198,729,1
243,198,156,1
244,198,215,1
245,198,958,1
246,198,912,1
247,198,942,1
248,198,463,1
249,198,796,1
250,198,898,1
251,198,52,1
252,198,889,1
253,198,410,1
254,198,1174,1
255,198,185,1
256,198,899,1
257,198,567,1
258,198,746,1
259,198,190,1
260,198,228,1
261,198,805,1
262,198,438,1
263,198,1147,1
264,198,770,1
265,198,325,1
266,198,682,1
267,198,25,1
268,198,66,1
269,198,306,1
270,198,905,1
