,TF,Target,Label
0,6,1404,1
1,6,972,1
2,6,431,1
3,6,276,1
4,6,926,1
5,6,75,1
6,6,45,1
7,6,38,1
8,6,123,1
9,6,946,1
10,6,650,1
11,6,230,1
12,6,212,1
13,6,919,1
14,6,875,1
15,8,1218,1
16,9,1081,1
17,9,984,1
18,9,841,1
19,9,1383,1
20,16,931,1
21,16,171,1
22,24,1300,1
23,24,1069,1
24,24,1272,1
25,24,420,1
26,24,14,1
27,24,1217,1
28,24,734,1
29,24,199,1
30,24,1136,1
31,24,1375,1
32,24,188,1
33,24,957,1
34,24,1014,1
35,24,536,1
36,24,140,1
37,24,1402,1
38,24,344,1
39,24,6,1
40,24,687,1
41,25,596,1
42,25,1375,1
43,25,1358,1
44,25,594,1
45,25,286,1
46,25,383,1
47,35,938,1
48,35,652,1
49,35,1218,1
50,35,1262,1
51,35,285,1
52,35,94,1
53,38,727,1
54,38,509,1
55,38,104,1
56,38,1264,1
57,38,294,1
58,38,6,1
59,38,1326,1
60,38,513,1
61,38,922,1
62,38,953,1
63,38,1280,1
64,38,1113,1
65,38,563,1
66,38,480,1
67,38,598,1
68,38,681,1
69,38,238,1
70,38,677,1
71,38,956,1
72,38,1366,1
73,38,715,1
74,38,1348,1
75,38,974,1
76,38,1122,1
77,38,579,1
78,38,517,1
79,38,860,1
80,38,1187,1
81,38,1018,1
82,38,36,1
83,38,150,1
84,38,586,1
85,38,1300,1
86,38,1090,1
87,38,399,1
88,38,562,1
89,38,853,1
90,41,94,1
91,41,286,1
92,41,1217,1
93,41,146,1
94,61,992,1
95,61,128,1
96,61,1105,1
97,61,1061,1
98,61,1144,1
99,61,1159,1
100,61,551,1
101,61,38,1
102,62,965,1
103,62,594,1
104,64,632,1
105,64,964,1
106,64,463,1
107,64,158,1
108,64,914,1
109,64,1322,1
110,80,674,1
111,80,227,1
112,80,1300,1
113,80,1402,1
114,80,225,1
115,80,47,1
116,80,566,1
117,80,1010,1
118,80,1023,1
119,80,690,1
120,80,653,1
121,80,19,1
122,80,295,1
123,80,129,1
124,80,805,1
125,80,1366,1
126,80,1041,1
127,80,116,1
128,80,6,1
129,80,1040,1
130,80,1282,1
131,80,1337,1
132,80,1207,1
133,80,8,1
134,80,1255,1
135,89,1047,1
136,106,707,1
137,106,396,1
138,106,1078,1
139,106,1082,1
140,106,109,1
141,106,1168,1
142,106,99,1
143,106,853,1
144,106,1348,1
145,106,814,1
146,106,74,1
147,106,1181,1
148,106,758,1
149,106,77,1
150,106,154,1
151,106,716,1
152,106,385,1
153,106,216,1
154,106,129,1
155,106,19,1
156,106,1146,1
157,106,940,1
158,106,638,1
159,106,1258,1
160,106,1375,1
161,106,528,1
162,106,914,1
163,106,1210,1
164,106,188,1
165,107,1159,1
166,107,1321,1
167,107,1211,1
168,107,895,1
169,109,1254,1
170,109,89,1
171,109,498,1
172,109,1076,1
173,109,1047,1
174,111,54,1
175,111,145,1
176,116,320,1
177,116,298,1
178,116,1287,1
179,126,931,1
180,127,749,1
181,128,230,1
182,128,320,1
183,129,278,1
184,129,859,1
185,129,400,1
186,129,1356,1
187,131,793,1
188,134,1243,1
189,141,859,1
190,141,431,1
191,141,1241,1
192,141,1217,1
193,141,230,1
194,141,616,1
195,141,931,1
196,141,1375,1
197,141,874,1
198,141,926,1
199,158,250,1
200,171,556,1
201,171,975,1
202,171,1395,1
203,171,1358,1
204,171,859,1
205,171,411,1
206,171,75,1
207,171,436,1
208,171,451,1
209,171,1014,1
210,171,1081,1
211,171,35,1
212,171,1154,1
213,171,1195,1
214,171,795,1
215,171,81,1
216,171,481,1
217,171,853,1
218,171,340,1
219,171,332,1
220,171,165,1
221,171,946,1
222,171,738,1
223,171,183,1
224,171,1287,1
225,171,1243,1
226,171,547,1
227,171,3,1
228,171,948,1
229,171,179,1
230,171,724,1
231,171,999,1
232,171,1364,1
233,171,727,1
234,171,1030,1
235,171,447,1
236,171,1064,1
237,171,871,1
238,171,1240,1
239,171,1041,1
240,171,526,1
241,171,1318,1
242,171,983,1
243,171,6,1
244,171,225,1
245,171,1218,1
246,171,713,1
247,171,363,1
248,171,408,1
249,171,1283,1
250,171,929,1
251,171,1371,1
252,171,403,1
253,171,627,1
254,171,554,1
255,171,288,1
256,171,294,1
257,171,153,1
258,171,1384,1
259,171,1079,1
260,171,953,1
261,171,286,1
262,171,730,1
263,171,557,1
264,171,1167,1
265,171,1295,1
266,171,102,1
267,171,496,1
268,171,1063,1
269,171,803,1
270,171,517,1
271,171,1353,1
272,171,945,1
273,171,325,1
274,171,1197,1
275,171,383,1
276,171,587,1
277,171,361,1
278,171,977,1
279,171,34,1
280,171,785,1
281,171,1047,1
282,171,995,1
283,171,890,1
284,171,41,1
285,171,632,1
286,171,253,1
287,173,747,1
288,177,1390,1
289,179,97,1
290,179,980,1
291,179,394,1
292,180,78,1
293,180,1140,1
294,180,230,1
295,180,551,1
296,183,171,1
297,183,707,1
298,183,278,1
299,183,792,1
300,183,1053,1
301,183,1375,1
302,183,758,1
303,183,994,1
304,183,260,1
305,183,189,1
306,183,932,1
307,183,1358,1
308,183,277,1
309,183,149,1
310,183,318,1
311,183,957,1
312,183,21,1
313,183,1337,1
314,188,745,1
315,194,632,1
316,194,1079,1
317,197,1358,1
318,199,1269,1
319,199,115,1
320,200,998,1
321,207,498,1
322,220,1256,1
323,220,1218,1
324,224,230,1
325,225,747,1
326,230,383,1
327,230,8,1
328,230,1354,1
329,230,1365,1
330,230,681,1
331,230,602,1
332,230,1394,1
333,230,109,1
334,230,1278,1
335,230,438,1
336,230,557,1
337,230,1366,1
338,230,742,1
339,230,730,1
340,230,616,1
341,230,218,1
342,230,782,1
343,230,295,1
344,230,180,1
345,230,498,1
346,230,1066,1
347,230,120,1
348,230,1169,1
349,230,189,1
350,230,1319,1
351,230,25,1
352,230,745,1
353,230,1403,1
354,230,1291,1
355,230,530,1
356,230,1187,1
357,230,1360,1
358,230,123,1
359,230,1047,1
360,230,298,1
361,230,286,1
362,230,659,1
363,230,837,1
364,230,380,1
365,230,1254,1
366,230,1287,1
367,230,1353,1
368,230,1374,1
369,240,725,1
370,240,156,1
371,250,890,1
372,250,831,1
373,250,1047,1
374,250,220,1
375,250,1365,1
376,250,489,1
377,250,1360,1
378,250,853,1
379,250,158,1
380,250,1217,1
381,250,252,1
382,250,520,1
383,250,1230,1
384,250,1375,1
385,250,230,1
386,250,888,1
387,250,1306,1
388,250,1239,1
389,250,994,1
390,250,277,1
391,250,910,1
392,250,798,1
393,250,171,1
394,250,1030,1
395,267,758,1
396,275,944,1
397,275,237,1
