,TF,Target,Label
0,6,38,1
1,6,45,1
2,6,1384,1
3,6,75,1
4,6,926,1
5,6,946,1
6,6,431,1
7,6,919,1
8,6,650,1
9,6,380,1
10,6,1334,1
11,6,1404,1
12,6,1187,1
13,6,384,1
14,6,212,1
15,8,1218,1
16,9,841,1
17,9,686,1
18,9,1081,1
19,9,1237,1
20,16,171,1
21,16,931,1
22,24,1144,1
23,24,687,1
24,24,638,1
25,24,420,1
26,24,1300,1
27,24,929,1
28,24,6,1
29,24,1362,1
30,24,38,1
31,24,727,1
32,24,1272,1
33,24,1136,1
34,24,199,1
35,24,1014,1
36,24,773,1
37,24,188,1
38,24,1069,1
39,24,663,1
40,24,287,1
41,25,383,1
42,25,716,1
43,25,230,1
44,25,1320,1
45,25,1375,1
46,25,301,1
47,35,652,1
48,35,94,1
49,35,1218,1
50,35,938,1
51,35,770,1
52,35,1030,1
53,38,444,1
54,38,953,1
55,38,1030,1
56,38,571,1
57,38,853,1
58,38,922,1
59,38,1090,1
60,38,830,1
61,38,1122,1
62,38,480,1
63,38,1102,1
64,38,295,1
65,38,238,1
66,38,674,1
67,38,41,1
68,38,1113,1
69,38,1394,1
70,38,727,1
71,38,956,1
72,38,974,1
73,38,602,1
74,38,579,1
75,38,399,1
76,38,806,1
77,38,344,1
78,38,677,1
79,38,1366,1
80,38,1136,1
81,38,1280,1
82,38,104,1
83,38,511,1
84,38,340,1
85,38,249,1
86,38,1326,1
87,38,1300,1
88,38,294,1
89,38,1018,1
90,41,286,1
91,41,94,1
92,41,771,1
93,41,146,1
94,61,477,1
95,61,992,1
96,61,647,1
97,61,827,1
98,61,38,1
99,61,1076,1
100,61,771,1
101,61,1144,1
102,62,965,1
103,62,594,1
104,64,75,1
105,64,964,1
106,64,1339,1
107,64,158,1
108,64,397,1
109,64,1322,1
110,73,807,1
111,80,8,1
112,80,19,1
113,80,1289,1
114,80,707,1
115,80,43,1
116,80,806,1
117,80,342,1
118,80,1292,1
119,80,116,1
120,80,1300,1
121,80,71,1
122,80,140,1
123,80,753,1
124,80,853,1
125,80,805,1
126,80,1404,1
127,80,1068,1
128,80,1402,1
129,80,407,1
130,80,227,1
131,80,290,1
132,80,1023,1
133,80,771,1
134,80,225,1
135,80,825,1
136,89,1047,1
137,103,62,1
138,106,1348,1
139,106,914,1
140,106,103,1
141,106,953,1
142,106,716,1
143,106,338,1
144,106,385,1
145,106,77,1
146,106,250,1
147,106,1210,1
148,106,154,1
