,TF,Target,Label
0,31,566,1
1,31,485,1
2,31,445,1
3,31,520,1
4,31,489,1
5,31,629,1
6,51,116,1
7,58,472,1
8,58,168,1
9,58,272,1
10,58,190,1
11,58,202,1
12,58,204,1
13,58,517,1
14,58,542,1
15,58,316,1
16,58,87,1
17,58,299,1
18,58,10,1
19,58,220,1
20,74,243,1
21,74,606,1
22,74,16,1
23,74,105,1
24,74,174,1
25,74,617,1
26,74,36,1
27,91,472,1
28,105,74,1
29,116,246,1
30,116,299,1
31,116,51,1
32,116,534,1
33,116,633,1
34,116,3,1
35,116,22,1
36,116,690,1
37,116,204,1
38,116,328,1
39,123,226,1
40,123,407,1
41,171,382,1
42,194,30,1
43,194,604,1
44,194,507,1
45,194,546,1
46,194,570,1
47,194,58,1
48,203,535,1
49,222,400,1
50,236,243,1
51,236,328,1
52,238,540,1
53,238,171,1
54,243,236,1
55,243,238,1
56,244,485,1
57,244,266,1
58,244,489,1
59,244,566,1
60,244,340,1
61,244,452,1
62,245,296,1
63,245,459,1
64,245,524,1
65,245,374,1
66,245,573,1
67,345,171,1
68,382,272,1
69,382,81,1
70,382,325,1
71,382,604,1
72,382,403,1
73,409,569,1
74,409,565,1
75,409,131,1
76,409,171,1
77,409,428,1
78,409,602,1
79,409,647,1
80,409,543,1
81,409,606,1
82,409,223,1
83,409,272,1
84,409,555,1
85,409,291,1
86,409,621,1
87,431,58,1
88,442,540,1
89,442,639,1
90,442,542,1
91,516,489,1
92,516,520,1
93,516,566,1
94,516,31,1
95,516,244,1
96,517,654,1
97,518,280,1
98,518,680,1
99,524,9,1
100,524,654,1
101,540,472,1
102,540,648,1
103,540,434,1
104,540,442,1
105,540,296,1
106,541,127,1
107,583,171,1
108,594,604,1
109,594,396,1
110,604,131,1
111,604,400,1
112,604,573,1
113,604,544,1
114,604,401,1
115,604,532,1
116,604,70,1
117,604,217,1
118,604,653,1
119,604,340,1
120,604,77,1
121,604,353,1
122,604,504,1
123,604,393,1
124,604,183,1
125,604,527,1
126,604,247,1
127,604,538,1
128,604,4,1
129,604,328,1
130,604,38,1
131,604,268,1
132,604,102,1
133,604,95,1
134,606,400,1
135,639,542,1
136,639,442,1
137,653,243,1
138,653,238,1
139,654,222,1
140,654,138,1
141,654,247,1
142,654,573,1
143,654,459,1
144,654,493,1
145,654,168,1
146,654,645,1
147,671,532,1
148,671,30,1
149,671,365,1
150,671,403,1
151,671,486,1
152,671,38,1
153,671,544,1
154,671,685,1
155,671,416,1
156,671,559,1
157,671,122,1
158,671,432,1
159,671,623,1
160,671,485,1
161,671,268,1
162,671,72,1
163,671,611,1
164,671,185,1
165,671,513,1
166,671,183,1
167,671,328,1
168,671,217,1
169,671,70,1
170,671,353,1
171,671,462,1
172,686,149,1
173,31,118,0
174,31,599,0
175,31,55,0
176,31,302,0
177,31,438,0
178,31,481,0
179,51,56,0
180,58,445,0
181,58,234,0
182,58,376,0
183,58,262,0
184,58,335,0
185,58,554,0
186,58,501,0
187,58,432,0
188,58,156,0
189,58,507,0
190,58,130,0
191,58,112,0
192,58,441,0
193,74,96,0
194,74,73,0
195,74,668,0
196,74,332,0
197,74,364,0
198,74,491,0
199,74,233,0
200,91,70,0
201,105,6,0
202,116,404,0
203,116,81,0
204,116,189,0
205,116,165,0
206,116,442,0
207,116,213,0
208,116,157,0
209,116,127,0
210,116,18,0
211,116,309,0
212,123,678,0
213,123,684,0
214,171,181,0
215,194,267,0
216,194,79,0
217,194,676,0
218,194,440,0
219,194,136,0
220,194,340,0
221,203,87,0
222,222,2,0
223,236,668,0
224,236,295,0
225,238,651,0
226,238,303,0
227,243,462,0
228,243,322,0
229,244,133,0
230,244,29,0
231,244,178,0
232,244,642,0
233,244,481,0
234,244,325,0
235,245,404,0
236,245,235,0
237,245,501,0
238,245,377,0
239,245,636,0
240,345,609,0
241,382,476,0
242,382,243,0
243,382,130,0
244,382,210,0
245,382,419,0
246,409,35,0
247,409,598,0
248,409,273,0
249,409,603,0
250,409,65,0
251,409,311,0
252,409,577,0
253,409,0,0
254,409,590,0
255,409,283,0
256,409,334,0
257,409,73,0
258,409,168,0
259,409,276,0
260,431,686,0
261,442,282,0
262,442,371,0
263,442,235,0
264,516,81,0
265,516,307,0
266,516,317,0
267,516,29,0
268,516,680,0
269,517,552,0
270,518,188,0
271,518,536,0
272,524,510,0
273,524,305,0
274,540,598,0
275,540,586,0
276,540,83,0
277,540,460,0
278,540,340,0
279,541,325,0
280,583,392,0
281,594,442,0
282,594,446,0
283,604,273,0
284,604,203,0
285,604,531,0
286,604,253,0
287,604,29,0
288,604,663,0
289,604,357,0
290,604,108,0
291,604,445,0
292,604,281,0
293,604,448,0
294,604,157,0
295,604,129,0
296,604,525,0
297,604,545,0
298,604,76,0
299,604,24,0
300,604,171,0
301,604,107,0
302,604,207,0
303,604,201,0
304,604,58,0
305,604,49,0
306,604,403,0
307,606,120,0
308,639,284,0
309,639,394,0
310,653,684,0
311,653,603,0
312,654,26,0
313,654,669,0
314,654,584,0
315,654,158,0
316,654,302,0
317,654,432,0
318,654,477,0
319,654,635,0
320,671,194,0
321,671,6,0
322,671,167,0
323,671,34,0
324,671,387,0
325,671,472,0
326,671,398,0
327,671,419,0
328,671,434,0
329,671,158,0
330,671,675,0
331,671,576,0
332,671,347,0
333,671,480,0
334,671,320,0
335,671,638,0
336,671,157,0
337,671,406,0
338,671,215,0
339,671,648,0
340,671,448,0
341,671,640,0
342,671,647,0
343,671,186,0
344,671,627,0
345,686,536,0
