,TF,Target,Label
0,1,909,1
1,1,490,1
2,2,538,1
3,2,601,1
4,2,773,1
5,2,813,1
6,2,317,1
7,2,566,1
8,2,1057,1
9,2,653,1
10,8,716,1
11,8,1574,1
12,8,1479,1
13,9,904,1
14,9,1336,1
15,9,1399,1
16,9,190,1
17,9,1257,1
18,9,1049,1
19,9,847,1
20,9,1208,1
21,9,996,1
22,9,13,1
23,9,21,1
24,9,1591,1
25,9,1258,1
26,9,898,1
27,9,50,1
28,9,992,1
29,9,538,1
30,9,48,1
31,9,1587,1
32,9,1362,1
33,9,1003,1
34,9,760,1
35,9,15,1
36,9,942,1
37,9,920,1
38,9,564,1
39,9,1450,1
40,9,1590,1
41,9,830,1
42,9,27,1
43,9,1390,1
44,9,1363,1
45,9,407,1
46,9,1481,1
47,9,545,1
48,9,1533,1
49,9,812,1
50,9,915,1
51,9,1069,1
52,9,962,1
53,9,841,1
54,9,1256,1
55,9,1125,1
56,9,676,1
57,9,641,1
58,9,599,1
59,9,1544,1
60,9,1459,1
61,9,1428,1
62,9,1213,1
63,9,1161,1
64,9,1056,1
65,9,1071,1
66,9,988,1
67,9,347,1
68,9,317,1
69,9,1582,1
70,9,202,1
71,9,919,1
72,9,137,1
73,9,515,1
74,9,1144,1
75,9,392,1
76,9,801,1
77,9,140,1
78,9,583,1
79,9,567,1
80,9,553,1
81,9,856,1
82,9,779,1
83,9,1037,1
84,9,382,1
85,9,396,1
86,9,1109,1
87,9,1476,1
88,9,507,1
89,9,374,1
90,9,215,1
91,9,224,1
92,9,606,1
93,9,1499,1
94,9,10,1
95,9,1460,1
96,9,1287,1
97,9,1004,1
98,9,873,1
99,9,5,1
100,9,461,1
101,9,111,1
102,9,1575,1
103,9,516,1
104,9,197,1
105,9,1241,1
106,9,71,1
107,9,965,1
108,9,835,1
109,9,1231,1
110,9,358,1
111,9,168,1
112,9,1561,1
113,9,595,1
114,9,1031,1
115,9,1247,1
116,9,668,1
117,9,563,1
118,9,1309,1
119,9,456,1
120,9,1474,1
121,9,1599,1
122,9,1178,1
123,9,963,1
124,9,616,1
125,9,1077,1
126,9,838,1
127,9,220,1
128,9,269,1
129,9,320,1
130,9,469,1
131,9,897,1
132,9,1221,1
133,9,699,1
134,9,1422,1
135,9,1410,1
136,9,1292,1
137,9,1022,1
138,9,991,1
139,9,1600,1
140,9,301,1
141,9,1329,1
142,9,1224,1
143,9,537,1
144,9,1463,1
145,9,769,1
146,9,682,1
147,9,959,1
148,9,119,1
149,16,860,1
150,17,832,1
151,17,192,1
152,17,1152,1
153,17,206,1
154,17,155,1
155,17,509,1
156,17,716,1
157,17,510,1
158,18,601,1
159,18,618,1
160,18,1052,1
161,18,879,1
162,18,278,1
163,18,557,1
164,18,1237,1
165,21,1129,1
166,21,1049,1
167,21,700,1
168,21,33,1
169,21,79,1
170,21,234,1
171,21,278,1
172,21,696,1
173,21,1236,1
174,21,1404,1
175,21,1074,1
176,21,532,1
177,21,154,1
178,21,830,1
179,21,1048,1
180,21,786,1
181,21,481,1
182,21,228,1
183,21,486,1
184,21,983,1
185,21,485,1
186,21,1600,1
187,21,652,1
188,21,1063,1
189,21,534,1
190,21,432,1
191,21,567,1
192,21,505,1
193,21,1017,1
194,21,1592,1
195,21,857,1
196,21,1458,1
197,21,1079,1
198,21,1613,1
199,21,863,1
200,21,1314,1
201,21,872,1
202,21,80,1
203,21,295,1
204,21,1067,1
205,21,559,1
206,21,691,1
207,21,1138,1
208,21,557,1
209,21,342,1
210,21,678,1
211,21,490,1
