,TF,Target,Label
0,9,1235,1
1,9,1148,1
2,9,1420,1
3,9,472,1
4,15,47,1
5,15,38,1
6,15,620,1
7,15,922,1
8,31,610,1
9,31,1089,1
10,36,644,1
11,36,1026,1
12,36,478,1
13,43,838,1
14,43,493,1
15,43,969,1
16,43,495,1
17,43,341,1
18,43,659,1
19,44,341,1
20,47,610,1
21,47,15,1
22,48,661,1
23,48,614,1
24,48,1323,1
25,48,747,1
26,48,645,1
27,48,1228,1
28,48,1445,1
29,48,981,1
30,48,704,1
31,48,1165,1
32,48,1127,1
33,48,587,1
34,48,325,1
35,48,1295,1
36,48,1215,1
37,48,477,1
38,48,487,1
39,48,1196,1
40,48,904,1
41,48,876,1
42,48,80,1
43,48,992,1
44,48,798,1
45,48,268,1
46,52,285,1
47,52,375,1
48,52,826,1
49,53,494,1
50,53,1005,1
51,57,740,1
52,57,341,1
53,57,887,1
54,57,491,1
55,57,101,1
56,57,255,1
57,57,375,1
58,57,592,1
59,57,1390,1
60,57,427,1
61,60,1235,1
62,60,1288,1
63,60,819,1
64,60,181,1
65,60,1411,1
66,61,1062,1
67,61,1280,1
68,61,153,1
69,61,1402,1
70,61,1210,1
71,61,552,1
72,61,587,1
73,61,627,1
74,61,838,1
75,61,954,1
76,61,899,1
77,61,815,1
78,61,442,1
79,61,392,1
80,61,1196,1
81,61,992,1
82,61,550,1
83,61,1215,1
84,61,97,1
85,61,1340,1
86,61,308,1
87,61,134,1
88,61,661,1
89,61,516,1
90,61,1177,1
91,61,902,1
92,61,68,1
93,61,390,1
94,65,1363,1
95,65,495,1
96,75,904,1
97,75,74,1
98,75,664,1
99,75,179,1
100,80,1260,1
101,80,838,1
102,80,1371,1
103,80,882,1
104,80,255,1
105,80,55,1
106,80,604,1
107,80,386,1
108,80,427,1
109,80,880,1
110,80,1088,1
111,80,592,1
112,80,48,1
113,80,1145,1
114,80,985,1
115,81,294,1
116,81,806,1
117,81,427,1
118,81,1383,1
119,86,52,1
120,86,826,1
121,88,1014,1
122,88,763,1
123,88,983,1
124,89,1184,1
125,89,1148,1
126,93,1005,1
127,97,61,1
128,97,1124,1
129,97,997,1
130,97,1352,1
131,97,351,1
132,98,1288,1
133,101,57,1
134,110,964,1
135,110,99,1
136,110,902,1
137,110,222,1
138,110,11,1
139,110,442,1
140,110,31,1
141,110,1236,1
142,110,424,1
143,110,1106,1
144,110,930,1
145,110,1159,1
146,110,495,1
147,110,764,1
148,110,810,1
149,110,1016,1
150,110,417,1
151,110,80,1
152,110,1440,1
153,110,819,1
154,110,975,1
155,110,1062,1
156,110,788,1
157,110,693,1
158,110,877,1
159,110,1066,1
160,112,900,1
161,112,838,1
162,113,1369,1
163,113,1062,1
164,113,344,1
165,113,930,1
166,113,177,1
167,121,610,1
168,125,1194,1
169,125,1262,1
170,125,1221,1
171,125,724,1
172,125,732,1
173,125,415,1
174,125,398,1
175,129,1196,1
176,129,375,1
177,132,844,1
178,132,1090,1
179,140,440,1
180,140,415,1
181,140,126,1
182,140,237,1
183,140,901,1
184,140,838,1
185,140,693,1
186,140,88,1
187,140,678,1
188,140,318,1
189,140,1194,1
190,140,1418,1
191,140,1185,1
192,140,1053,1
193,140,262,1
194,140,992,1
195,140,1016,1
196,140,150,1
197,140,195,1
198,140,817,1
199,140,1175,1
200,140,1112,1
201,140,501,1
202,140,323,1
203,140,167,1
204,140,1215,1
205,140,1045,1
206,140,1270,1
207,140,334,1
208,140,1349,1
209,140,626,1
210,140,1362,1
211,140,411,1
212,140,296,1
213,140,142,1
214,140,625,1
215,140,599,1
216,140,792,1
217,140,731,1
218,140,1010,1
219,140,358,1
220,140,915,1
221,140,154,1
222,140,174,1
223,140,2,1
224,147,550,1
225,149,747,1
226,158,1133,1
227,158,205,1
228,158,610,1
229,158,235,1
230,174,732,1
231,174,13,1
232,176,427,1
233,180,4,1
234,194,383,1
235,194,603,1
236,194,610,1
237,194,1256,1
238,197,283,1
239,200,1014,1
240,200,763,1
241,202,1383,1
242,202,796,1
243,204,1148,1
244,204,205,1
245,204,1138,1
246,204,351,1
247,205,274,1
248,205,1371,1
249,205,689,1
250,205,11,1
251,205,1051,1
252,205,1086,1
253,205,1396,1
254,205,410,1
255,205,589,1
256,205,963,1
257,205,829,1
258,205,996,1
259,205,649,1
260,205,209,1
261,205,1260,1
262,205,538,1
263,205,232,1
264,205,347,1
265,205,115,1
266,205,725,1
267,205,462,1
268,205,747,1
269,205,1124,1
270,205,348,1
271,205,1354,1
272,205,230,1
273,205,1218,1
274,205,381,1
275,205,364,1
276,205,540,1
277,205,150,1
278,205,1228,1
279,205,409,1
280,205,129,1
281,205,552,1
282,205,981,1
283,205,931,1
284,205,417,1
285,205,1001,1
286,205,99,1
287,205,784,1
288,205,693,1
289,205,346,1
290,205,383,1
291,205,856,1
292,205,1191,1
293,205,643,1
294,205,910,1
295,205,63,1
296,205,68,1
297,205,387,1
298,205,1107,1
299,205,1327,1
300,205,840,1
301,205,43,1
302,205,1286,1
303,205,7,1
304,205,580,1
305,205,992,1
306,205,1031,1
307,205,998,1
308,205,754,1
309,205,1230,1
310,205,1151,1
311,205,1168,1
312,205,378,1
313,205,322,1
314,205,1138,1
315,205,158,1
316,205,159,1
317,205,896,1
318,205,1350,1
319,205,1347,1
320,205,826,1
321,205,1062,1
322,205,1183,1
323,205,215,1
324,205,1040,1
325,205,1053,1
326,205,801,1
327,205,819,1
328,205,595,1
329,205,878,1
330,209,1127,1
331,212,835,1
332,212,1365,1
333,226,1344,1
334,235,1215,1
335,235,158,1
336,239,747,1
337,239,1401,1
338,239,691,1
339,239,1235,1
340,239,699,1
341,242,86,1
342,242,763,1
343,242,639,1
344,242,764,1
345,242,310,1
346,242,526,1
347,242,610,1
348,242,376,1
349,242,569,1
350,242,957,1
351,242,452,1
352,242,1260,1
353,242,1340,1
354,242,1295,1
355,242,930,1
356,242,294,1
357,242,975,1
358,242,1223,1
359,242,1211,1
