,TF,Target,Label
0,6,1384,1
1,6,972,1
2,6,662,1
3,6,394,1
4,6,1047,1
5,6,926,1
6,6,1334,1
7,6,212,1
8,6,380,1
9,6,38,1
10,6,94,1
11,6,276,1
12,6,1375,1
13,6,1404,1
14,6,384,1
15,8,1218,1
16,9,984,1
17,9,1081,1
18,9,890,1
19,9,686,1
20,16,8,1
21,16,931,1
22,24,638,1
23,24,773,1
24,24,933,1
25,24,957,1
26,24,687,1
27,24,929,1
28,24,1402,1
29,24,1023,1
30,24,1136,1
31,24,287,1
32,24,1025,1
33,24,1014,1
34,24,1144,1
35,24,727,1
36,24,4,1
37,24,1217,1
38,24,1375,1
39,24,344,1
40,24,420,1
41,25,301,1
42,25,716,1
43,25,596,1
44,25,943,1
45,25,286,1
46,25,230,1
47,33,1175,1
48,35,824,1
49,35,285,1
50,35,1218,1
51,35,1382,1
52,35,652,1
53,35,1010,1
54,38,1394,1
55,38,579,1
56,38,1348,1
57,38,970,1
58,38,295,1
59,38,1102,1
60,38,602,1
61,38,1319,1
62,38,1218,1
63,38,586,1
64,38,1018,1
65,38,41,1
66,38,727,1
67,38,509,1
68,38,1280,1
69,38,153,1
70,38,150,1
71,38,616,1
72,38,1090,1
73,38,674,1
74,38,444,1
75,38,1283,1
76,38,681,1
77,38,563,1
78,38,340,1
79,38,1264,1
80,38,1300,1
81,38,1326,1
82,38,806,1
83,38,35,1
84,38,511,1
85,38,344,1
86,38,562,1
87,38,104,1
88,38,1230,1
89,38,141,1
90,38,1136,1
91,41,771,1
92,41,1333,1
93,41,286,1
94,41,94,1
95,61,1061,1
96,61,647,1
97,61,128,1
98,61,1076,1
99,61,566,1
100,61,477,1
101,61,771,1
102,61,1105,1
103,62,594,1
104,62,941,1
105,64,383,1
106,64,1322,1
107,64,964,1
108,64,914,1
109,64,75,1
110,64,632,1
111,80,674,1
112,80,290,1
113,80,140,1
114,80,19,1
115,80,1404,1
116,80,1300,1
117,80,805,1
118,80,1292,1
119,80,690,1
120,80,707,1
121,80,71,1
122,80,295,1
123,80,1305,1
124,80,342,1
125,80,1040,1
126,80,227,1
127,80,116,1
128,80,407,1
129,80,753,1
130,80,188,1
131,80,853,1
132,80,1375,1
133,80,566,1
134,80,524,1
135,80,47,1
136,89,1047,1
137,103,62,1
138,106,103,1
139,106,338,1
140,106,1078,1
141,106,348,1
142,106,277,1
143,106,1210,1
144,106,602,1
145,106,814,1
146,106,681,1
147,106,109,1
148,106,1023,1
149,106,91,1
150,106,19,1
151,106,618,1
152,106,129,1
153,106,758,1
154,106,975,1
155,106,1053,1
156,106,1082,1
157,106,638,1
158,106,1348,1
159,106,1375,1
160,106,953,1
161,106,1168,1
162,106,1025,1
163,106,853,1
164,106,716,1
165,106,89,1
166,106,99,1
167,107,463,1
168,107,895,1
169,107,75,1
170,107,1211,1
171,109,1254,1
172,109,963,1
173,109,638,1
174,109,89,1
175,109,1047,1
176,111,145,1
177,111,1047,1
178,115,199,1
179,116,128,1
180,116,540,1
181,116,320,1
182,126,931,1
183,127,749,1
184,128,116,1
185,128,230,1
186,129,1358,1
187,129,278,1
188,129,1356,1
189,129,1062,1
190,131,793,1
191,134,1243,1
192,141,1241,1
193,141,38,1
194,141,1047,1
195,141,926,1
196,141,875,1
197,141,94,1
198,141,968,1
199,141,859,1
200,141,803,1
201,141,6,1
202,158,250,1
203,171,945,1
204,171,875,1
205,171,156,1
206,171,853,1
207,171,1242,1
208,171,871,1
209,171,102,1
210,171,41,1
211,171,977,1
