,TF,Target,Label
0,0,706,1
1,0,88,1
2,2,298,1
3,2,822,1
4,4,1038,1
5,4,688,1
6,4,1032,1
7,4,1290,1
8,5,1175,1
9,7,986,1
10,23,563,1
11,31,702,1
12,31,176,1
13,31,921,1
14,31,367,1
15,31,813,1
16,31,726,1
17,31,857,1
18,31,365,1
19,31,440,1
20,31,423,1
21,31,170,1
22,31,521,1
23,31,1116,1
24,31,1204,1
25,31,1293,1
26,31,1168,1
27,31,359,1
28,31,1246,1
29,31,829,1
30,31,497,1
31,31,957,1
32,34,688,1
33,34,588,1
34,34,1038,1
35,34,108,1
36,34,173,1
37,44,744,1
38,44,541,1
39,47,265,1
40,57,925,1
41,57,187,1
42,57,798,1
43,60,915,1
44,68,871,1
45,81,869,1
46,81,367,1
47,81,42,1
48,81,200,1
49,81,301,1
50,81,440,1
51,81,170,1
52,81,1178,1
53,81,65,1
54,81,646,1
55,81,853,1
56,81,1112,1
57,81,597,1
58,81,358,1
59,81,641,1
60,81,119,1
61,81,422,1
62,81,138,1
63,81,685,1
64,81,926,1
65,81,362,1
66,81,1303,1
67,81,951,1
68,81,343,1
69,81,925,1
70,81,965,1
71,81,1038,1
72,81,1080,1
73,81,1061,1
74,81,1108,1
75,81,1225,1
76,81,791,1
77,82,1297,1
78,82,612,1
79,82,766,1
80,82,292,1
81,82,590,1
82,82,1238,1
83,82,150,1
84,82,505,1
85,82,902,1
86,82,1019,1
87,88,1219,1
88,88,780,1
89,88,706,1
90,90,543,1
91,98,687,1
92,98,138,1
93,98,719,1
94,98,6,1
95,98,840,1
96,98,16,1
97,98,922,1
98,98,161,1
99,98,440,1
100,98,250,1
101,98,1112,1
102,98,688,1
103,98,186,1
104,98,767,1
105,98,369,1
106,98,661,1
107,98,859,1
108,104,390,1
109,105,1237,1
110,105,538,1
111,105,324,1
112,105,902,1
113,105,467,1
114,105,150,1
115,105,881,1
116,105,879,1
117,105,322,1
118,105,1066,1
119,105,271,1
120,106,1227,1
121,106,841,1
122,106,275,1
123,106,925,1
124,106,390,1
125,106,497,1
126,106,9,1
127,106,857,1
128,106,146,1
129,108,1023,1
130,116,108,1
131,116,818,1
132,116,367,1
133,116,1287,1
134,118,426,1
135,118,1242,1
136,137,849,1
137,137,288,1
138,144,440,1
139,144,98,1
140,144,226,1
141,144,16,1
142,144,716,1
143,144,1293,1
144,144,804,1
145,144,362,1
146,146,106,1
147,146,662,1
148,146,444,1
149,146,986,1
150,150,902,1
151,150,538,1
152,150,879,1
153,150,505,1
154,150,1019,1
155,150,365,1
156,150,1320,1
157,150,322,1
158,150,1237,1
159,150,1066,1
160,150,271,1
161,150,766,1
162,150,590,1
163,150,1238,1
164,150,944,1
165,150,755,1
166,160,687,1
167,161,835,1
168,161,316,1
169,161,547,1
170,161,554,1
171,161,711,1
172,161,412,1
173,161,513,1
174,161,270,1
175,161,330,1
176,161,502,1
177,161,865,1
178,161,1122,1
179,161,862,1
180,161,1115,1
181,161,433,1
182,161,1010,1
183,161,291,1
184,161,814,1
185,161,228,1
186,161,1123,1
187,161,1041,1
188,161,697,1
189,161,159,1
190,170,573,1
191,170,957,1
192,170,802,1
193,170,1242,1
194,170,704,1
195,173,34,1
196,173,631,1
197,173,915,1
198,173,629,1
199,179,623,1
200,182,587,1
201,182,777,1
202,182,508,1
203,182,312,1
204,182,275,1
205,182,1290,1
206,182,434,1
207,182,1038,1
208,182,357,1
209,182,9,1
210,186,34,1
211,186,743,1
212,186,573,1
213,196,508,1
214,198,367,1
215,206,685,1
216,210,497,1
217,210,1276,1
218,210,876,1
219,210,956,1
220,210,1054,1
221,210,285,1
222,210,440,1
223,210,953,1
224,210,1235,1
225,210,226,1
226,210,1256,1
227,210,214,1
228,210,726,1
229,210,1253,1
230,210,1159,1
231,210,459,1
232,210,350,1
233,210,706,1
234,210,1050,1
235,210,268,1
236,210,422,1
237,210,676,1
238,210,1052,1
239,210,434,1
240,210,80,1
241,210,929,1
242,210,184,1
243,210,1032,1
244,210,768,1
245,210,1291,1
246,210,828,1
247,210,353,1
248,210,845,1
249,210,31,1
250,210,1063,1
251,210,563,1
252,210,764,1
253,210,358,1
254,210,219,1
255,210,1098,1
256,219,957,1
257,219,390,1
258,226,6,1
259,226,859,1
260,226,1312,1
261,226,420,1
262,226,922,1
263,226,210,1
264,226,661,1
265,226,1293,1
266,226,282,1
267,226,423,1
268,226,641,1
269,226,916,1
270,226,161,1
271,226,749,1
272,226,1112,1
273,226,1208,1
274,226,1250,1
275,226,98,1
276,226,500,1
277,226,647,1
278,226,925,1
279,226,1050,1
280,226,767,1
281,237,914,1
282,239,1168,1
283,239,794,1
284,239,254,1
285,239,1293,1
286,239,1023,1
287,239,591,1
288,239,687,1
289,250,780,1
290,254,1114,1
291,254,1023,1
292,254,239,1
293,254,310,1
294,258,706,1
295,258,148,1
296,258,378,1
297,258,797,1
298,258,533,1
299,258,867,1
300,258,794,1
301,258,757,1
302,258,725,1
303,258,1045,1
304,258,1277,1
305,258,359,1
306,258,1194,1
307,258,1269,1
308,258,1121,1
309,258,1169,1
310,258,936,1
311,258,1203,1
312,258,865,1
313,258,783,1
314,258,746,1
315,258,703,1
316,258,473,1
317,258,204,1
318,258,1199,1
319,261,1110,1
320,265,991,1
321,265,793,1
322,265,1080,1
323,265,1267,1
324,275,434,1
325,275,655,1
326,275,182,1
327,275,628,1
328,275,106,1
329,275,841,1
330,275,85,1
331,280,662,1
332,288,969,1
333,288,515,1
334,288,324,1
335,288,879,1
336,288,849,1
337,288,443,1
338,288,641,1
339,288,477,1
340,288,261,1
341,292,849,1
342,292,477,1
343,292,82,1
344,292,150,1
345,292,881,1
346,292,879,1
347,292,941,1
348,292,1238,1
349,292,1320,1
350,292,505,1
351,301,597,1
352,301,558,1
353,301,1037,1
354,301,716,1
355,308,887,1
356,308,921,1
357,308,440,1
358,308,929,1
359,310,1168,1
360,310,1023,1
361,310,687,1
362,310,957,1
363,310,1114,1
364,310,254,1
365,310,41,1
366,312,915,1
367,312,226,1
368,312,1320,1
369,312,610,1
370,317,1310,1
371,317,431,1
372,317,367,1
373,322,1066,1
374,322,950,1
375,322,505,1
376,322,247,1
377,322,548,1
378,322,907,1
379,322,467,1
380,322,324,1
381,322,477,1
382,322,881,1
383,322,944,1
384,322,150,1
385,324,365,1
386,324,1110,1
387,324,941,1
388,324,1085,1
389,324,1053,1
390,324,467,1
391,324,1019,1
392,324,944,1
393,324,879,1
394,324,548,1
395,324,538,1
396,324,1237,1
397,324,1135,1
398,324,902,1
399,324,150,1
400,324,1066,1
401,324,505,1
402,324,1320,1
