,TF,Target,Label
0,42,528,1
1,46,317,1
2,46,714,1
3,46,451,1
4,64,528,1
5,64,826,1
6,64,1111,1
7,106,672,1
8,118,857,1
9,118,719,1
10,130,685,1
11,130,762,1
12,130,77,1
13,130,179,1
14,130,71,1
15,130,922,1
16,130,237,1
17,130,109,1
18,130,32,1
19,130,514,1
20,130,426,1
21,130,1078,1
22,130,118,1
23,130,1110,1
24,130,972,1
25,130,244,1
26,130,337,1
27,130,277,1
28,168,672,1
29,168,594,1
30,168,152,1
31,168,380,1
32,168,15,1
33,168,134,1
34,168,102,1
35,168,150,1
36,168,431,1
37,168,143,1
38,168,231,1
39,168,983,1
40,168,544,1
41,168,963,1
42,168,348,1
43,168,700,1
44,168,756,1
45,168,629,1
46,168,317,1
47,168,638,1
48,168,307,1
49,168,934,1
50,168,913,1
51,168,737,1
52,171,766,1
53,171,421,1
54,171,524,1
55,171,912,1
56,171,168,1
57,171,389,1
58,171,1037,1
59,171,231,1
60,176,848,1
61,176,184,1
62,176,407,1
63,176,1051,1
64,176,577,1
65,176,1075,1
66,176,80,1
67,176,272,1
68,176,543,1
69,176,896,1
70,176,746,1
71,176,1074,1
72,176,37,1
73,176,562,1
74,176,165,1
75,176,955,1
76,176,183,1
77,176,311,1
78,176,542,1
79,176,644,1
80,176,78,1
81,176,676,1
82,176,506,1
83,176,289,1
84,176,41,1
85,176,1073,1
86,176,754,1
87,176,684,1
88,176,202,1
89,176,541,1
90,176,507,1
91,176,1085,1
92,176,274,1
93,176,1060,1
94,176,578,1
95,176,979,1
96,179,299,1
97,184,744,1
98,184,1060,1
99,184,644,1
100,184,272,1
101,184,745,1
102,184,712,1
103,184,205,1
104,184,375,1
105,184,187,1
106,184,822,1
107,184,639,1
108,184,605,1
109,184,754,1
110,184,562,1
111,184,274,1
112,184,984,1
113,184,625,1
114,184,642,1
115,184,957,1
116,184,955,1
117,184,1073,1
118,184,289,1
119,184,542,1
120,184,463,1
121,184,1074,1
122,184,894,1
123,184,577,1
124,184,311,1
125,184,1022,1
126,184,506,1
127,184,543,1
128,184,344,1
129,184,684,1
130,184,979,1
131,184,541,1
132,184,507,1
133,192,662,1
134,192,394,1
135,192,427,1
136,192,170,1
137,192,380,1
138,192,886,1
139,192,801,1
140,192,157,1
141,192,169,1
142,192,870,1
143,192,197,1
144,192,876,1
145,192,712,1
146,192,711,1
147,192,460,1
148,192,890,1
149,192,857,1
150,192,1053,1
151,192,519,1
152,192,138,1
153,192,349,1
154,192,87,1
155,192,724,1
156,192,834,1
157,192,766,1
158,192,45,1
159,192,37,1
160,192,392,1
161,192,111,1
162,192,273,1
163,192,458,1
164,192,409,1
165,192,840,1
166,192,841,1
167,192,881,1
168,192,181,1
169,192,632,1
170,192,695,1
171,192,844,1
172,192,674,1
173,192,875,1
174,192,497,1
175,192,709,1
176,192,462,1
177,192,810,1
178,192,1064,1
179,192,937,1
180,192,102,1
181,192,276,1
182,192,995,1
183,192,330,1
184,192,846,1
185,192,177,1
186,192,369,1
187,192,421,1
188,192,749,1
189,192,1080,1
190,192,1074,1
191,192,482,1
192,192,42,1
193,192,758,1
194,192,691,1
195,192,301,1
196,192,832,1
197,192,209,1
198,192,1024,1
199,192,190,1
200,192,952,1
201,192,11,1
